subject,predicate,object,date,source,confidence
Trade:TSLA_2025-09-03_BUY_0.4,HAS_ACTION,Action:BUY,2025-09-03,real_agent_history,1.0
Trade:TSLA_2025-09-03_BUY_0.4,HAS_TARGET_POSITION,Position:0.4,2025-09-03,real_agent_history,1.0
Trade:TSLA_2025-09-03_BUY_0.4,HAS_CONFIDENCE,Confidence:0.6383,2025-09-03,real_agent_history,1.0
Trade:TSLA_2025-09-03_BUY_0.4,HAS_WEIGHTED_SCORE,WeightedScore:-0.295,2025-09-03,real_agent_history,1.0
Trade:TSLA_2025-09-03_BUY_0.4,HAS_RISK_SUMMARY,RiskSummary:当前价格低于MA5和MA20，短期趋势偏弱；RSI处于中性偏弱区域；MACD信号线高于MACD线，但差值较小，动能不足。建议控制仓位，避免追高。,2025-09-03,real_agent_history,1.0
Decision:TSLA_2025-10-28,TARGETS_ASSET,Asset:TSLA,2025-10-28,real_agent_history,1.0
Decision:TSLA_2025-10-28,EXECUTES,Trade:TSLA_2025-10-28_BUY_0.6,2025-10-28,real_agent_history,1.0
Trade:TSLA_2025-10-28_BUY_0.6,HAS_ACTION,Action:BUY,2025-10-28,real_agent_history,1.0
Trade:TSLA_2025-10-28_BUY_0.6,HAS_TARGET_POSITION,Position:0.6,2025-10-28,real_agent_history,1.0
Trade:TSLA_2025-10-28_BUY_0.6,HAS_CONFIDENCE,Confidence:0.6254,2025-10-28,real_agent_history,1.0
Trade:TSLA_2025-10-28_BUY_0.6,HAS_WEIGHTED_SCORE,WeightedScore:0.201099,2025-10-28,real_agent_history,1.0
Trade:TSLA_2025-10-28_BUY_0.6,HAS_RISK_SUMMARY,RiskSummary:当前组合回撤为0，价格高于所有均线，RSI处于中性偏强区域，MACD信号线略高于MACD线但差距极小，短期动量温和。波动率较高但未触发极端阈值。建议维持现有仓位,2025-10-28,real_agent_history,1.0
Decision:TSLA_2025-11-25,TARGETS_ASSET,Asset:TSLA,2025-11-25,real_agent_history,1.0
Decision:TSLA_2025-11-25,EXECUTES,Trade:TSLA_2025-11-25_SELL_0.0,2025-11-25,real_agent_history,1.0
Trade:TSLA_2025-11-25_SELL_0.0,HAS_ACTION,Action:SELL,2025-11-25,real_agent_history,1.0
Trade:TSLA_2025-11-25_SELL_0.0,HAS_TARGET_POSITION,Position:0.0,2025-11-25,real_agent_history,1.0
Trade:TSLA_2025-11-25_SELL_0.0,HAS_CONFIDENCE,Confidence:0.79,2025-11-25,real_agent_history,1.0
Trade:TSLA_2025-11-25_SELL_0.0,HAS_WEIGHTED_SCORE,WeightedScore:-0.64291,2025-11-25,real_agent_history,1.0
Trade:TSLA_2025-11-25_SELL_0.0,HAS_RISK_SUMMARY,RiskSummary:当前持仓0.6超过建议上限0.4；价格低于MA20和MA60，MACD为负且信号线向下，RSI低于40，显示短期弱势；组合回撤-6.2%接近警戒线，20日波动率,2025-11-25,real_agent_history,1.0
Decision:TSLA_2025-12-24,TARGETS_ASSET,Asset:TSLA,2025-12-24,real_agent_history,1.0
Decision:TSLA_2025-12-24,EXECUTES,Trade:TSLA_2025-12-24_BUY_0.6,2025-12-24,real_agent_history,1.0
Trade:TSLA_2025-12-24_BUY_0.6,HAS_ACTION,Action:BUY,2025-12-24,real_agent_history,1.0
Trade:TSLA_2025-12-24_BUY_0.6,HAS_TARGET_POSITION,Position:0.6,2025-12-24,real_agent_history,1.0
Trade:TSLA_2025-12-24_BUY_0.6,HAS_CONFIDENCE,Confidence:0.6969,2025-12-24,real_agent_history,1.0
Trade:TSLA_2025-12-24_BUY_0.6,HAS_WEIGHTED_SCORE,WeightedScore:0.376901,2025-12-24,real_agent_history,1.0
Trade:TSLA_2025-12-24_BUY_0.6,HAS_RISK_SUMMARY,RiskSummary:当前持仓为0，组合回撤-6.2%处于中等水平，RSI 62.15未超买，但20日波动率35.25%较高，且成交量比仅0.55显示缩量，需警惕流动性风险。,2025-12-24,real_agent_history,1.0
Decision:TSLA_2026-01-26,TARGETS_ASSET,Asset:TSLA,2026-01-26,real_agent_history,1.0
Decision:TSLA_2026-01-26,EXECUTES,Trade:TSLA_2026-01-26_SELL_0.0,2026-01-26,real_agent_history,1.0
Trade:TSLA_2026-01-26_SELL_0.0,HAS_ACTION,Action:SELL,2026-01-26,real_agent_history,1.0
Trade:TSLA_2026-01-26_SELL_0.0,HAS_TARGET_POSITION,Position:0.0,2026-01-26,real_agent_history,1.0
Trade:TSLA_2026-01-26_SELL_0.0,HAS_CONFIDENCE,Confidence:0.8001,2026-01-26,real_agent_history,1.0
Trade:TSLA_2026-01-26_SELL_0.0,HAS_WEIGHTED_SCORE,WeightedScore:-0.643106,2026-01-26,real_agent_history,1.0
Trade:TSLA_2026-01-26_SELL_0.0,HAS_RISK_SUMMARY,RiskSummary:当前持仓0.6超过建议上限0.4；价格低于所有均线（MA5/20/60），MACD负值且信号线向下，RSI低于50，20日跌幅超10%，组合回撤-12.02%接,2026-01-26,real_agent_history,1.0
Decision:TSLA_2026-04-22,TARGETS_ASSET,Asset:TSLA,2026-04-22,real_agent_history,1.0
Decision:TSLA_2026-04-22,EXECUTES,Trade:TSLA_2026-04-22_BUY_0.2,2026-04-22,real_agent_history,1.0
Trade:TSLA_2026-04-22_BUY_0.2,HAS_ACTION,Action:BUY,2026-04-22,real_agent_history,1.0
Trade:TSLA_2026-04-22_BUY_0.2,HAS_TARGET_POSITION,Position:0.2,2026-04-22,real_agent_history,1.0
Trade:TSLA_2026-04-22_BUY_0.2,HAS_CONFIDENCE,Confidence:0.6928,2026-04-22,real_agent_history,1.0
Trade:TSLA_2026-04-22_BUY_0.2,HAS_WEIGHTED_SCORE,WeightedScore:-0.365146,2026-04-22,real_agent_history,1.0
Trade:TSLA_2026-04-22_BUY_0.2,HAS_RISK_SUMMARY,RiskSummary:组合回撤-12.02%超过10%阈值，60日收益率-10.96%且60日最大回撤-10.19%，波动率偏高（20日48.61%），当前无持仓，建议仅允许极低仓位,2026-04-22,real_agent_history,1.0
Decision:TSLA_2026-05-20,TARGETS_ASSET,Asset:TSLA,2026-05-20,real_agent_history,1.0
Decision:TSLA_2026-05-20,EXECUTES,Trade:TSLA_2026-05-20_BUY_0.4,2026-05-20,real_agent_history,1.0
Trade:TSLA_2026-05-20_BUY_0.4,HAS_ACTION,Action:BUY,2026-05-20,real_agent_history,1.0
Trade:TSLA_2026-05-20_BUY_0.4,HAS_TARGET_POSITION,Position:0.4,2026-05-20,real_agent_history,1.0
Trade:TSLA_2026-05-20_BUY_0.4,HAS_CONFIDENCE,Confidence:0.565,2026-05-20,real_agent_history,1.0
Trade:TSLA_2026-05-20_BUY_0.4,HAS_WEIGHTED_SCORE,WeightedScore:0.0,2026-05-20,real_agent_history,1.0
Trade:TSLA_2026-05-20_BUY_0.4,HAS_RISK_SUMMARY,RiskSummary:当前组合回撤-10.62%，接近中等风险阈值；RSI 62处于中性偏强区域，但MACD信号线略高于MACD，短期动能减弱；5日均线低于收盘价，存在短期压力。建议,2026-05-20,real_agent_history,1.0
Decision:TSLA_2025-09-03,WRITES_TO_MEMORY,Memory:TSLA_2025-09-03,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,HAS_OUTCOME,Outcome:WrongPrediction,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,HAS_NEXT_RETURN,NextReturn:0.01328983953448204,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,GENERATES_REFLECTION,Reflection:TSLA_2025-09-03,2025-09-03,real_agent_memory,1.0
Reflection:TSLA_2025-09-03,HAS_SUMMARY,"ReflectionSummary:Next return=1.3290%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided lo",2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-03_technical_0.25,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-03_bull_0.14,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-03_bear_0.16,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-03_risk_0.25,2025-09-03,real_agent_memory,1.0
Memory:TSLA_2025-09-03,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-03_debate_judge_0.2,2025-09-03,real_agent_memory,1.0
Decision:TSLA_2025-09-30,WRITES_TO_MEMORY,Memory:TSLA_2025-09-30,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,HAS_OUTCOME,Outcome:WrongPrediction,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,HAS_NEXT_RETURN,NextReturn:0.033144428390707636,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,GENERATES_REFLECTION,Reflection:TSLA_2025-09-30,2025-09-30,real_agent_memory,1.0
Reflection:TSLA_2025-09-30,HAS_SUMMARY,"ReflectionSummary:Next return=3.3144%. Correct agents: bull. Wrong agents: technical, bear, risk, debate_judge. Risk veto avoided loss: no",2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-30_technical_0.250353,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-30_bull_0.250353,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-30_bear_0.11983,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-30_risk_0.149788,2025-09-30,real_agent_memory,1.0
Memory:TSLA_2025-09-30,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-09-30_debate_judge_0.229675,2025-09-30,real_agent_memory,1.0
Decision:TSLA_2025-10-28,WRITES_TO_MEMORY,Memory:TSLA_2025-10-28,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,HAS_OUTCOME,Outcome:CorrectPrediction,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,HAS_NEXT_RETURN,NextReturn:0.0020845119924044475,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,GENERATES_REFLECTION,Reflection:TSLA_2025-10-28,2025-10-28,real_agent_memory,1.0
Reflection:TSLA_2025-10-28,HAS_SUMMARY,"ReflectionSummary:Next return=0.2085%. Correct agents: bull, risk. Wrong agents: technical, bear, debate_judge. Risk veto avoided loss: no",2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-10-28_technical_0.24989,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-10-28_bull_0.253091,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-10-28_bear_0.119285,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-10-28_risk_0.149106,2025-10-28,real_agent_memory,1.0
Memory:TSLA_2025-10-28,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-10-28_debate_judge_0.228629,2025-10-28,real_agent_memory,1.0
Decision:TSLA_2025-11-25,WRITES_TO_MEMORY,Memory:TSLA_2025-11-25,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,HAS_OUTCOME,Outcome:WrongPrediction,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,HAS_NEXT_RETURN,NextReturn:0.017119677587676296,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,GENERATES_REFLECTION,Reflection:TSLA_2025-11-25,2025-11-25,real_agent_memory,1.0
Reflection:TSLA_2025-11-25,HAS_SUMMARY,"ReflectionSummary:Next return=1.7120%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided lo",2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-11-25_technical_0.159933,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-11-25_bull_0.102471,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-11-25_bear_0.247868,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-11-25_risk_0.251775,2025-11-25,real_agent_memory,1.0
Memory:TSLA_2025-11-25,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-11-25_debate_judge_0.237953,2025-11-25,real_agent_memory,1.0
Decision:TSLA_2025-12-24,WRITES_TO_MEMORY,Memory:TSLA_2025-12-24,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,HAS_OUTCOME,Outcome:WrongPrediction,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,HAS_NEXT_RETURN,NextReturn:-0.021034181259704465,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,GENERATES_REFLECTION,Reflection:TSLA_2025-12-24,2025-12-24,real_agent_memory,1.0
Reflection:TSLA_2025-12-24,HAS_SUMMARY,"ReflectionSummary:Next return=-2.1034%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided l",2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-12-24_technical_0.249232,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-12-24_bull_0.255338,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-12-24_bear_0.118364,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-12-24_risk_0.150201,2025-12-24,real_agent_memory,1.0
Memory:TSLA_2025-12-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2025-12-24_debate_judge_0.226865,2025-12-24,real_agent_memory,1.0
Decision:TSLA_2026-01-26,WRITES_TO_MEMORY,Memory:TSLA_2026-01-26,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,HAS_OUTCOME,Outcome:CorrectPrediction,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,HAS_NEXT_RETURN,NextReturn:-0.009880556502607218,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,GENERATES_REFLECTION,Reflection:TSLA_2026-01-26,2026-01-26,real_agent_memory,1.0
Reflection:TSLA_2026-01-26,HAS_SUMMARY,"ReflectionSummary:Next return=-0.9881%. Correct agents: technical, bull, bear, risk, debate_judge. Wrong agents: none. Risk veto avoided l",2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-01-26_technical_0.160577,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-01-26_bull_0.102758,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-01-26_bear_0.24765,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-01-26_risk_0.251271,2026-01-26,real_agent_memory,1.0
Memory:TSLA_2026-01-26,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-01-26_debate_judge_0.237744,2026-01-26,real_agent_memory,1.0
Decision:TSLA_2026-02-24,WRITES_TO_MEMORY,Memory:TSLA_2026-02-24,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,HAS_OUTCOME,Outcome:WrongPrediction,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,HAS_NEXT_RETURN,NextReturn:0.019590573349979934,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,GENERATES_REFLECTION,Reflection:TSLA_2026-02-24,2026-02-24,real_agent_memory,1.0
Reflection:TSLA_2026-02-24,HAS_SUMMARY,"ReflectionSummary:Next return=1.9591%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided lo",2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-02-24_technical_0.160548,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-02-24_bull_0.102615,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-02-24_bear_0.247772,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-02-24_risk_0.251205,2026-02-24,real_agent_memory,1.0
Memory:TSLA_2026-02-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-02-24_debate_judge_0.237861,2026-02-24,real_agent_memory,1.0
Decision:TSLA_2026-03-24,WRITES_TO_MEMORY,Memory:TSLA_2026-03-24,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,HAS_OUTCOME,Outcome:WrongPrediction,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,HAS_NEXT_RETURN,NextReturn:0.007623458833617258,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,GENERATES_REFLECTION,Reflection:TSLA_2026-03-24,2026-03-24,real_agent_memory,1.0
Reflection:TSLA_2026-03-24,HAS_SUMMARY,"ReflectionSummary:Next return=0.7623%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided lo",2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-03-24_technical_0.160869,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-03-24_bull_0.102764,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-03-24_bear_0.247656,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-03-24_risk_0.250962,2026-03-24,real_agent_memory,1.0
Memory:TSLA_2026-03-24,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-03-24_debate_judge_0.23775,2026-03-24,real_agent_memory,1.0
Decision:TSLA_2026-04-22,WRITES_TO_MEMORY,Memory:TSLA_2026-04-22,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,HAS_OUTCOME,Outcome:CorrectPrediction,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,HAS_NEXT_RETURN,NextReturn:-0.03558619957523779,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,GENERATES_REFLECTION,Reflection:TSLA_2026-04-22,2026-04-22,real_agent_memory,1.0
Reflection:TSLA_2026-04-22,HAS_SUMMARY,"ReflectionSummary:Next return=-3.5586%. Correct agents: bear, risk, debate_judge. Wrong agents: technical, bull. Risk veto avoided loss: n",2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-04-22_technical_0.251063,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-04-22_bull_0.143622,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-04-22_bear_0.157939,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-04-22_risk_0.249953,2026-04-22,real_agent_memory,1.0
Memory:TSLA_2026-04-22,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-04-22_debate_judge_0.197424,2026-04-22,real_agent_memory,1.0
Decision:TSLA_2026-05-20,WRITES_TO_MEMORY,Memory:TSLA_2026-05-20,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,HAS_OUTCOME,Outcome:WrongPrediction,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,HAS_NEXT_RETURN,NextReturn:0.0014139776735901943,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,GENERATES_REFLECTION,Reflection:TSLA_2026-05-20,2026-05-20,real_agent_memory,1.0
Reflection:TSLA_2026-05-20,HAS_SUMMARY,"ReflectionSummary:Next return=0.1414%. Correct agents: none. Wrong agents: technical, bull, bear, risk, debate_judge. Risk veto avoided lo",2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-05-20_technical_0.249085,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-05-20_bull_0.142416,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-05-20_bear_0.158813,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-05-20_risk_0.25117,2026-05-20,real_agent_memory,1.0
Memory:TSLA_2026-05-20,RECORDED_AGENT_WEIGHT,AgentWeightRecord:TSLA_2026-05-20_debate_judge_0.198516,2026-05-20,real_agent_memory,1.0
Asset:TSLA,HAS_ABLATION_RESULT,AblationResult:TSLA_single_agent_baseline,,real_agent_ablation,1.0
AblationResult:TSLA_single_agent_baseline,HAS_TOTAL_RETURN,total_return:0.063567,,real_agent_ablation,1.0
AblationResult:TSLA_single_agent_baseline,HAS_SHARPE,sharpe:0.346176,,real_agent_ablation,1.0
AblationResult:TSLA_single_agent_baseline,HAS_MAX_DRAWDOWN,max_drawdown:-0.141181,,real_agent_ablation,1.0
AblationResult:TSLA_single_agent_baseline,HAS_WIN_RATE,win_rate:0.433155,,real_agent_ablation,1.0
AblationResult:TSLA_single_agent_baseline,HAS_AVERAGE_POSITION,average_position:0.461702,,real_agent_ablation,1.0
Asset:TSLA,HAS_ABLATION_RESULT,AblationResult:TSLA_multi_agent_without_debate,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_without_debate,HAS_TOTAL_RETURN,total_return:0.033301,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_without_debate,HAS_SHARPE,sharpe:0.273388,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_without_debate,HAS_MAX_DRAWDOWN,max_drawdown:-0.140068,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_without_debate,HAS_WIN_RATE,win_rate:0.304813,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_without_debate,HAS_AVERAGE_POSITION,average_position:0.251064,,real_agent_ablation,1.0
Asset:TSLA,HAS_ABLATION_RESULT,AblationResult:TSLA_multi_agent_with_debate,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_with_debate,HAS_TOTAL_RETURN,total_return:0.033301,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_with_debate,HAS_SHARPE,sharpe:0.273388,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_with_debate,HAS_MAX_DRAWDOWN,max_drawdown:-0.140068,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_with_debate,HAS_WIN_RATE,win_rate:0.304813,,real_agent_ablation,1.0
AblationResult:TSLA_multi_agent_with_debate,HAS_AVERAGE_POSITION,average_position:0.251064,,real_agent_ablation,1.0
Asset:TSLA,HAS_ABLATION_RESULT,AblationResult:TSLA_debate_plus_trust,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust,HAS_TOTAL_RETURN,total_return:0.033301,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust,HAS_SHARPE,sharpe:0.273388,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust,HAS_MAX_DRAWDOWN,max_drawdown:-0.140068,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust,HAS_WIN_RATE,win_rate:0.304813,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust,HAS_AVERAGE_POSITION,average_position:0.251064,,real_agent_ablation,1.0
Asset:TSLA,HAS_ABLATION_RESULT,AblationResult:TSLA_debate_plus_trust_plus_risk_veto,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust_plus_risk_veto,HAS_TOTAL_RETURN,total_return:0.033301,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust_plus_risk_veto,HAS_SHARPE,sharpe:0.273388,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust_plus_risk_veto,HAS_MAX_DRAWDOWN,max_drawdown:-0.140068,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust_plus_risk_veto,HAS_WIN_RATE,win_rate:0.304813,,real_agent_ablation,1.0
AblationResult:TSLA_debate_plus_trust_plus_risk_veto,HAS_AVERAGE_POSITION,average_position:0.251064,,real_agent_ablation,1.0
Asset:VOO,HAS_AGENT_HISTORY,AgentHistory:VOO,,real_agent_history,1.0
MarketSnapshot:VOO_2025-09-01,SNAPSHOT_OF,Asset:VOO,2025-09-01,real_agent_history,1.0
DailyBacktest:VOO_2025-09-01,DAILY_RESULT_OF,Asset:VOO,2025-09-01,real_agent_history,1.0
DailyBacktest:VOO_2025-09-01,HAS_AGENT_VALUE,AgentValue:99285.63654173964,2025-09-01,real_agent_history,1.0
DailyBacktest:VOO_2025-09-01,HAS_BUY_HOLD_VALUE,BuyHoldValue:98809.39423623272,2025-09-01,real_agent_history,1.0
DailyBacktest:VOO_2025-09-01,HAS_AGENT_POSITION,Position:0.6,2025-09-01,real_agent_history,1.0
Asset:VOO,HAS_ASSET_CLASS,AssetClass:,,real_agent_history,1.0
Asset:VOO,HAS_RISK_STYLE,RiskStyle:,,real_agent_history,1.0
MarketSnapshot:VOO_2025-09-02,SNAPSHOT_OF,Asset:VOO,2025-09-02,real_agent_history,1.0
DailyBacktest:VOO_2025-09-02,DAILY_RESULT_OF,Asset:VOO,2025-09-02,real_agent_history,1.0
DailyBacktest:VOO_2025-09-02,HAS_AGENT_VALUE,AgentValue:98545.20145225183,2025-09-02,real_agent_history,1.0
DailyBacktest:VOO_2025-09-02,HAS_BUY_HOLD_VALUE,BuyHoldValue:97581.25514831298,2025-09-02,real_agent_history,1.0
DailyBacktest:VOO_2025-09-02,HAS_AGENT_POSITION,Position:0.6,2025-09-02,real_agent_history,1.0
Asset:VOO,HAS_ASSET_CLASS,AssetClass:,,real_agent_history,1.0
