edge_id,source,target,predicate,predicate_safe,date,source_system,confidence
E12326,AgentWeight:VOO_2025-11-20_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-11-20,real_agent_history,1.0
E12327,AgentWeight:VOO_2025-11-20_technical,Weight:0.250299,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-11-20,real_agent_history,1.0
E12328,MarketSnapshot:VOO_2025-11-20,AgentTrust:VOO_2025-11-20_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-11-20,real_agent_history,1.0
E12329,AgentTrust:VOO_2025-11-20_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-11-20,real_agent_history,1.0
E12330,AgentTrust:VOO_2025-11-20_technical,Trust:0.496201,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-11-20,real_agent_history,1.0
E12331,MarketSnapshot:VOO_2025-11-20,AgentWeight:VOO_2025-11-20_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-11-20,real_agent_history,1.0
E12332,AgentWeight:VOO_2025-11-20_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-11-20,real_agent_history,1.0
E12333,AgentWeight:VOO_2025-11-20_bull,Weight:0.140168,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-11-20,real_agent_history,1.0
E12334,MarketSnapshot:VOO_2025-11-20,AgentTrust:VOO_2025-11-20_bull,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-11-20,real_agent_history,1.0
E12335,AgentTrust:VOO_2025-11-20_bull,Agent:bull,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-11-20,real_agent_history,1.0
E12336,AgentTrust:VOO_2025-11-20_bull,Trust:0.496201,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-11-20,real_agent_history,1.0
E12337,MarketSnapshot:VOO_2025-11-20,AgentWeight:VOO_2025-11-20_bear,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-11-20,real_agent_history,1.0
E12338,AgentWeight:VOO_2025-11-20_bear,Agent:bear,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-11-20,real_agent_history,1.0
E12339,AgentWeight:VOO_2025-11-20_bear,Weight:0.158892,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-11-20,real_agent_history,1.0
E12340,MarketSnapshot:VOO_2025-11-20,AgentTrust:VOO_2025-11-20_bear,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-11-20,real_agent_history,1.0
E12341,AgentTrust:VOO_2025-11-20_bear,Agent:bear,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-11-20,real_agent_history,1.0
E12342,AgentTrust:VOO_2025-11-20_bear,Trust:0.48271,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-11-20,real_agent_history,1.0
E12343,MarketSnapshot:VOO_2025-11-20,AgentWeight:VOO_2025-11-20_risk,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-11-20,real_agent_history,1.0
E12344,AgentWeight:VOO_2025-11-20_risk,Agent:risk,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-11-20,real_agent_history,1.0
E12345,AgentWeight:VOO_2025-11-20_risk,Weight:0.252026,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-11-20,real_agent_history,1.0
E12346,MarketSnapshot:VOO_2025-11-20,AgentTrust:VOO_2025-11-20_risk,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-11-20,real_agent_history,1.0
E12347,AgentTrust:VOO_2025-11-20_risk,Agent:risk,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-11-20,real_agent_history,1.0
E12348,AgentTrust:VOO_2025-11-20_risk,Trust:0.50767,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-11-20,real_agent_history,1.0
E12349,MarketSnapshot:VOO_2025-11-20,AgentWeight:VOO_2025-11-20_debate_judge,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-11-20,real_agent_history,1.0
E12350,AgentWeight:VOO_2025-11-20_debate_judge,Agent:debate_judge,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-11-20,real_agent_history,1.0
E12351,AgentWeight:VOO_2025-11-20_debate_judge,Weight:0.198615,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-11-20,real_agent_history,1.0
E12352,MarketSnapshot:VOO_2025-11-20,AgentTrust:VOO_2025-11-20_debate_judge,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-11-20,real_agent_history,1.0
E12353,AgentTrust:VOO_2025-11-20_debate_judge,Agent:debate_judge,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-11-20,real_agent_history,1.0
E12354,AgentTrust:VOO_2025-11-20_debate_judge,Trust:0.48271,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-11-20,real_agent_history,1.0
E12355,MarketSnapshot:VOO_2025-12-18,MarketRegime:bearish,HAS_MARKET_REGIME,HAS_MARKET_REGIME,2025-12-18,real_agent_history,1.0
E12356,MarketSnapshot:VOO_2025-12-18,AgentWeight:VOO_2025-12-18_technical,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-12-18,real_agent_history,1.0
E12357,AgentWeight:VOO_2025-12-18_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-12-18,real_agent_history,1.0
E12358,AgentWeight:VOO_2025-12-18_technical,Weight:0.160051,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-12-18,real_agent_history,1.0
E12359,MarketSnapshot:VOO_2025-12-18,AgentTrust:VOO_2025-12-18_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-12-18,real_agent_history,1.0
E12360,AgentTrust:VOO_2025-12-18_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-12-18,real_agent_history,1.0
E12361,AgentTrust:VOO_2025-12-18_technical,Trust:0.495,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-12-18,real_agent_history,1.0
E12362,MarketSnapshot:VOO_2025-12-18,AgentWeight:VOO_2025-12-18_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-12-18,real_agent_history,1.0
E12363,AgentWeight:VOO_2025-12-18_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-12-18,real_agent_history,1.0
E12364,AgentWeight:VOO_2025-12-18_bull,Weight:0.100032,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-12-18,real_agent_history,1.0
E12365,MarketSnapshot:VOO_2025-12-18,AgentTrust:VOO_2025-12-18_bull,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-12-18,real_agent_history,1.0
E12366,AgentTrust:VOO_2025-12-18_bull,Agent:bull,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-12-18,real_agent_history,1.0
E12367,AgentTrust:VOO_2025-12-18_bull,Trust:0.495,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-12-18,real_agent_history,1.0
E12368,MarketSnapshot:VOO_2025-12-18,AgentWeight:VOO_2025-12-18_bear,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-12-18,real_agent_history,1.0
E12369,AgentWeight:VOO_2025-12-18_bear,Agent:bear,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-12-18,real_agent_history,1.0
E12370,AgentWeight:VOO_2025-12-18_bear,Weight:0.247432,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-12-18,real_agent_history,1.0
E12371,MarketSnapshot:VOO_2025-12-18,AgentTrust:VOO_2025-12-18_bear,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-12-18,real_agent_history,1.0
E12372,AgentTrust:VOO_2025-12-18_bear,Agent:bear,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-12-18,real_agent_history,1.0
E12373,AgentTrust:VOO_2025-12-18_bear,Trust:0.477402,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-12-18,real_agent_history,1.0
E12374,MarketSnapshot:VOO_2025-12-18,AgentWeight:VOO_2025-12-18_risk,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-12-18,real_agent_history,1.0
E12375,AgentWeight:VOO_2025-12-18_risk,Agent:risk,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-12-18,real_agent_history,1.0
E12376,AgentWeight:VOO_2025-12-18_risk,Weight:0.254951,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-12-18,real_agent_history,1.0
E12377,MarketSnapshot:VOO_2025-12-18,AgentTrust:VOO_2025-12-18_risk,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-12-18,real_agent_history,1.0
E12378,AgentTrust:VOO_2025-12-18_risk,Agent:risk,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-12-18,real_agent_history,1.0
E12379,AgentTrust:VOO_2025-12-18_risk,Trust:0.527363,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-12-18,real_agent_history,1.0
E12380,MarketSnapshot:VOO_2025-12-18,AgentWeight:VOO_2025-12-18_debate_judge,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2025-12-18,real_agent_history,1.0
E12381,AgentWeight:VOO_2025-12-18_debate_judge,Agent:debate_judge,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2025-12-18,real_agent_history,1.0
E12382,AgentWeight:VOO_2025-12-18_debate_judge,Weight:0.237534,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2025-12-18,real_agent_history,1.0
E12383,MarketSnapshot:VOO_2025-12-18,AgentTrust:VOO_2025-12-18_debate_judge,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2025-12-18,real_agent_history,1.0
E12384,AgentTrust:VOO_2025-12-18_debate_judge,Agent:debate_judge,TRUST_OF_AGENT,TRUST_OF_AGENT,2025-12-18,real_agent_history,1.0
E12385,AgentTrust:VOO_2025-12-18_debate_judge,Trust:0.477402,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2025-12-18,real_agent_history,1.0
E12386,MarketSnapshot:VOO_2026-01-15,MarketRegime:sideways,HAS_MARKET_REGIME,HAS_MARKET_REGIME,2026-01-15,real_agent_history,1.0
E12387,MarketSnapshot:VOO_2026-01-15,AgentWeight:VOO_2026-01-15_technical,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-01-15,real_agent_history,1.0
E12388,AgentWeight:VOO_2026-01-15_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-01-15,real_agent_history,1.0
E12389,AgentWeight:VOO_2026-01-15_technical,Weight:0.250172,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-01-15,real_agent_history,1.0
E12390,MarketSnapshot:VOO_2026-01-15,AgentTrust:VOO_2026-01-15_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-01-15,real_agent_history,1.0
E12391,AgentTrust:VOO_2026-01-15_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-01-15,real_agent_history,1.0
E12392,AgentTrust:VOO_2026-01-15_technical,Trust:0.49383,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-01-15,real_agent_history,1.0
E12393,MarketSnapshot:VOO_2026-01-15,AgentWeight:VOO_2026-01-15_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-01-15,real_agent_history,1.0
E12394,AgentWeight:VOO_2026-01-15_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-01-15,real_agent_history,1.0
E12395,AgentWeight:VOO_2026-01-15_bull,Weight:0.140096,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-01-15,real_agent_history,1.0
E12396,MarketSnapshot:VOO_2026-01-15,AgentTrust:VOO_2026-01-15_bull,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-01-15,real_agent_history,1.0
E12397,AgentTrust:VOO_2026-01-15_bull,Agent:bull,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-01-15,real_agent_history,1.0
E12398,AgentTrust:VOO_2026-01-15_bull,Trust:0.49383,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-01-15,real_agent_history,1.0
E12399,MarketSnapshot:VOO_2026-01-15,AgentWeight:VOO_2026-01-15_bear,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-01-15,real_agent_history,1.0
E12400,AgentWeight:VOO_2026-01-15_bear,Agent:bear,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-01-15,real_agent_history,1.0
E12401,AgentWeight:VOO_2026-01-15_bear,Weight:0.158034,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-01-15,real_agent_history,1.0
E12402,MarketSnapshot:VOO_2026-01-15,AgentTrust:VOO_2026-01-15_bear,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-01-15,real_agent_history,1.0
E12403,AgentTrust:VOO_2026-01-15_bear,Agent:bear,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-01-15,real_agent_history,1.0
E12404,AgentTrust:VOO_2026-01-15_bear,Trust:0.472306,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-01-15,real_agent_history,1.0
E12405,MarketSnapshot:VOO_2026-01-15,AgentWeight:VOO_2026-01-15_risk,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-01-15,real_agent_history,1.0
E12406,AgentWeight:VOO_2026-01-15_risk,Agent:risk,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-01-15,real_agent_history,1.0
E12407,AgentWeight:VOO_2026-01-15_risk,Weight:0.254155,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-01-15,real_agent_history,1.0
E12408,MarketSnapshot:VOO_2026-01-15,AgentTrust:VOO_2026-01-15_risk,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-01-15,real_agent_history,1.0
E12409,AgentTrust:VOO_2026-01-15_risk,Agent:risk,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-01-15,real_agent_history,1.0
E12410,AgentTrust:VOO_2026-01-15_risk,Trust:0.520268,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-01-15,real_agent_history,1.0
E12411,MarketSnapshot:VOO_2026-01-15,AgentWeight:VOO_2026-01-15_debate_judge,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-01-15,real_agent_history,1.0
E12412,AgentWeight:VOO_2026-01-15_debate_judge,Agent:debate_judge,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-01-15,real_agent_history,1.0
E12413,AgentWeight:VOO_2026-01-15_debate_judge,Weight:0.197543,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-01-15,real_agent_history,1.0
E12414,MarketSnapshot:VOO_2026-01-15,AgentTrust:VOO_2026-01-15_debate_judge,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-01-15,real_agent_history,1.0
E12415,AgentTrust:VOO_2026-01-15_debate_judge,Agent:debate_judge,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-01-15,real_agent_history,1.0
E12416,AgentTrust:VOO_2026-01-15_debate_judge,Trust:0.472306,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-01-15,real_agent_history,1.0
E12417,MarketSnapshot:VOO_2026-02-12,MarketRegime:sideways,HAS_MARKET_REGIME,HAS_MARKET_REGIME,2026-02-12,real_agent_history,1.0
E12418,MarketSnapshot:VOO_2026-02-12,AgentWeight:VOO_2026-02-12_technical,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-02-12,real_agent_history,1.0
E12419,AgentWeight:VOO_2026-02-12_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-02-12,real_agent_history,1.0
E12420,AgentWeight:VOO_2026-02-12_technical,Weight:0.25059,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-02-12,real_agent_history,1.0
E12421,MarketSnapshot:VOO_2026-02-12,AgentTrust:VOO_2026-02-12_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-02-12,real_agent_history,1.0
E12422,AgentTrust:VOO_2026-02-12_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-02-12,real_agent_history,1.0
E12423,AgentTrust:VOO_2026-02-12_technical,Trust:0.49269,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-02-12,real_agent_history,1.0
E12424,MarketSnapshot:VOO_2026-02-12,AgentWeight:VOO_2026-02-12_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-02-12,real_agent_history,1.0
E12425,AgentWeight:VOO_2026-02-12_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-02-12,real_agent_history,1.0
E12426,AgentWeight:VOO_2026-02-12_bull,Weight:0.14033,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-02-12,real_agent_history,1.0
E12427,MarketSnapshot:VOO_2026-02-12,AgentTrust:VOO_2026-02-12_bull,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-02-12,real_agent_history,1.0
E12428,AgentTrust:VOO_2026-02-12_bull,Agent:bull,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-02-12,real_agent_history,1.0
E12429,AgentTrust:VOO_2026-02-12_bull,Trust:0.49269,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-02-12,real_agent_history,1.0
E12430,MarketSnapshot:VOO_2026-02-12,AgentWeight:VOO_2026-02-12_bear,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-02-12,real_agent_history,1.0
E12431,AgentWeight:VOO_2026-02-12_bear,Agent:bear,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-02-12,real_agent_history,1.0
E12432,AgentWeight:VOO_2026-02-12_bear,Weight:0.157935,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-02-12,real_agent_history,1.0
E12433,MarketSnapshot:VOO_2026-02-12,AgentTrust:VOO_2026-02-12_bear,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-02-12,real_agent_history,1.0
E12434,AgentTrust:VOO_2026-02-12_bear,Agent:bear,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-02-12,real_agent_history,1.0
E12435,AgentTrust:VOO_2026-02-12_bear,Trust:0.467414,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-02-12,real_agent_history,1.0
E12436,MarketSnapshot:VOO_2026-02-12,AgentWeight:VOO_2026-02-12_risk,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-02-12,real_agent_history,1.0
E12437,AgentWeight:VOO_2026-02-12_risk,Agent:risk,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-02-12,real_agent_history,1.0
E12438,AgentWeight:VOO_2026-02-12_risk,Weight:0.253726,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-02-12,real_agent_history,1.0
E12439,MarketSnapshot:VOO_2026-02-12,AgentTrust:VOO_2026-02-12_risk,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-02-12,real_agent_history,1.0
E12440,AgentTrust:VOO_2026-02-12_risk,Agent:risk,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-02-12,real_agent_history,1.0
E12441,AgentTrust:VOO_2026-02-12_risk,Trust:0.513457,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-02-12,real_agent_history,1.0
E12442,MarketSnapshot:VOO_2026-02-12,AgentWeight:VOO_2026-02-12_debate_judge,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-02-12,real_agent_history,1.0
E12443,AgentWeight:VOO_2026-02-12_debate_judge,Agent:debate_judge,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-02-12,real_agent_history,1.0
E12444,AgentWeight:VOO_2026-02-12_debate_judge,Weight:0.197418,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-02-12,real_agent_history,1.0
E12445,MarketSnapshot:VOO_2026-02-12,AgentTrust:VOO_2026-02-12_debate_judge,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-02-12,real_agent_history,1.0
E12446,AgentTrust:VOO_2026-02-12_debate_judge,Agent:debate_judge,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-02-12,real_agent_history,1.0
E12447,AgentTrust:VOO_2026-02-12_debate_judge,Trust:0.467414,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-02-12,real_agent_history,1.0
E12448,MarketSnapshot:VOO_2026-03-12,MarketRegime:bullish,HAS_MARKET_REGIME,HAS_MARKET_REGIME,2026-03-12,real_agent_history,1.0
E12449,MarketSnapshot:VOO_2026-03-12,AgentWeight:VOO_2026-03-12_technical,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-03-12,real_agent_history,1.0
E12450,AgentWeight:VOO_2026-03-12_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-03-12,real_agent_history,1.0
E12451,AgentWeight:VOO_2026-03-12_technical,Weight:0.251182,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-03-12,real_agent_history,1.0
E12452,MarketSnapshot:VOO_2026-03-12,AgentTrust:VOO_2026-03-12_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-03-12,real_agent_history,1.0
E12453,AgentTrust:VOO_2026-03-12_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-03-12,real_agent_history,1.0
E12454,AgentTrust:VOO_2026-03-12_technical,Trust:0.49158,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-03-12,real_agent_history,1.0
E12455,MarketSnapshot:VOO_2026-03-12,AgentWeight:VOO_2026-03-12_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-03-12,real_agent_history,1.0
E12456,AgentWeight:VOO_2026-03-12_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-03-12,real_agent_history,1.0
E12457,AgentWeight:VOO_2026-03-12_bull,Weight:0.251182,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-03-12,real_agent_history,1.0
E12458,MarketSnapshot:VOO_2026-03-12,AgentTrust:VOO_2026-03-12_bull,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-03-12,real_agent_history,1.0
E12459,AgentTrust:VOO_2026-03-12_bull,Agent:bull,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-03-12,real_agent_history,1.0
E12460,AgentTrust:VOO_2026-03-12_bull,Trust:0.49158,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-03-12,real_agent_history,1.0
E12461,MarketSnapshot:VOO_2026-03-12,AgentWeight:VOO_2026-03-12_bear,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-03-12,real_agent_history,1.0
E12462,AgentWeight:VOO_2026-03-12_bear,Agent:bear,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-03-12,real_agent_history,1.0
E12463,AgentWeight:VOO_2026-03-12_bear,Weight:0.118469,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-03-12,real_agent_history,1.0
E12464,MarketSnapshot:VOO_2026-03-12,AgentTrust:VOO_2026-03-12_bear,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-03-12,real_agent_history,1.0
E12465,AgentTrust:VOO_2026-03-12_bear,Agent:bear,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-03-12,real_agent_history,1.0
E12466,AgentTrust:VOO_2026-03-12_bear,Trust:0.462717,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-03-12,real_agent_history,1.0
E12467,MarketSnapshot:VOO_2026-03-12,AgentWeight:VOO_2026-03-12_risk,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-03-12,real_agent_history,1.0
E12468,AgentWeight:VOO_2026-03-12_risk,Agent:risk,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-03-12,real_agent_history,1.0
E12469,AgentWeight:VOO_2026-03-12_risk,Weight:0.152103,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-03-12,real_agent_history,1.0
E12470,MarketSnapshot:VOO_2026-03-12,AgentTrust:VOO_2026-03-12_risk,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-03-12,real_agent_history,1.0
E12471,AgentTrust:VOO_2026-03-12_risk,Agent:risk,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-03-12,real_agent_history,1.0
E12472,AgentTrust:VOO_2026-03-12_risk,Trust:0.506919,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-03-12,real_agent_history,1.0
E12473,MarketSnapshot:VOO_2026-03-12,AgentWeight:VOO_2026-03-12_debate_judge,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-03-12,real_agent_history,1.0
E12474,AgentWeight:VOO_2026-03-12_debate_judge,Agent:debate_judge,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-03-12,real_agent_history,1.0
E12475,AgentWeight:VOO_2026-03-12_debate_judge,Weight:0.227065,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-03-12,real_agent_history,1.0
E12476,MarketSnapshot:VOO_2026-03-12,AgentTrust:VOO_2026-03-12_debate_judge,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-03-12,real_agent_history,1.0
E12477,AgentTrust:VOO_2026-03-12_debate_judge,Agent:debate_judge,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-03-12,real_agent_history,1.0
E12478,AgentTrust:VOO_2026-03-12_debate_judge,Trust:0.462717,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-03-12,real_agent_history,1.0
E12479,MarketSnapshot:VOO_2026-04-09,MarketRegime:bullish,HAS_MARKET_REGIME,HAS_MARKET_REGIME,2026-04-09,real_agent_history,1.0
E12480,MarketSnapshot:VOO_2026-04-09,AgentWeight:VOO_2026-04-09_technical,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-04-09,real_agent_history,1.0
E12481,AgentWeight:VOO_2026-04-09_technical,Agent:technical,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-04-09,real_agent_history,1.0
E12482,AgentWeight:VOO_2026-04-09_technical,Weight:0.250669,HAS_WEIGHT_VALUE,HAS_WEIGHT_VALUE,2026-04-09,real_agent_history,1.0
E12483,MarketSnapshot:VOO_2026-04-09,AgentTrust:VOO_2026-04-09_technical,HAS_AGENT_TRUST,HAS_AGENT_TRUST,2026-04-09,real_agent_history,1.0
E12484,AgentTrust:VOO_2026-04-09_technical,Agent:technical,TRUST_OF_AGENT,TRUST_OF_AGENT,2026-04-09,real_agent_history,1.0
E12485,AgentTrust:VOO_2026-04-09_technical,Trust:0.490499,HAS_TRUST_VALUE,HAS_TRUST_VALUE,2026-04-09,real_agent_history,1.0
E12486,MarketSnapshot:VOO_2026-04-09,AgentWeight:VOO_2026-04-09_bull,ASSIGNS_TRUST_WEIGHT,ASSIGNS_TRUST_WEIGHT,2026-04-09,real_agent_history,1.0
E12487,AgentWeight:VOO_2026-04-09_bull,Agent:bull,WEIGHT_OF_AGENT,WEIGHT_OF_AGENT,2026-04-09,real_agent_history,1.0
