asset,date,agent,weight,trend_state,vol_state,momentum_state
XOM,2024-11-22,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-11-25,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-25,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-25,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-25,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-26,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-26,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-26,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-26,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-27,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-27,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-27,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-27,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-29,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-29,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-29,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-29,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-02,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-02,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-02,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-02,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-03,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-03,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-03,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-03,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-04,TechnicalAgent,0.27027,Downtrend,LowVolatility,Oversold
XOM,2024-12-04,BullAgent,0.18919,Downtrend,LowVolatility,Oversold
XOM,2024-12-04,BearAgent,0.25225,Downtrend,LowVolatility,Oversold
XOM,2024-12-04,RiskAgent,0.28829,Downtrend,LowVolatility,Oversold
XOM,2024-12-05,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-05,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-05,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-05,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-06,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-06,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-06,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-06,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-09,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-09,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-09,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-09,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-10,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-10,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-10,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-10,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-11,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-11,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-11,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-11,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-12,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-12,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-12,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-12,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-13,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-13,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-13,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-13,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-16,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-16,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-16,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-16,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-17,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-17,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-17,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-17,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-18,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-18,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-18,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-18,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-19,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-19,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-19,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-19,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-20,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-20,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-20,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-20,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-23,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-23,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-23,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-23,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-24,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-24,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-24,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-24,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-26,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-26,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-26,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-26,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-27,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-27,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-27,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-27,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-30,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-30,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-30,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-30,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-31,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-31,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-31,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-31,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-02,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-02,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-02,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-02,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-03,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-03,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-03,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-03,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-06,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-06,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-06,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-06,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-07,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-07,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-07,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-07,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-08,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-08,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-08,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-08,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-10,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-10,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-10,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-10,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-13,TechnicalAgent,0.27778,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-13,BullAgent,0.16667,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-13,BearAgent,0.25926,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-13,RiskAgent,0.2963,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-14,TechnicalAgent,0.27778,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-14,BullAgent,0.16667,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-14,BearAgent,0.25926,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-14,RiskAgent,0.2963,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-15,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-15,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-15,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-15,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-16,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-16,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-16,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-16,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-17,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-17,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-17,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-17,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-21,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-21,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-21,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-21,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-22,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-22,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-22,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-22,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-23,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-23,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-23,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-23,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-24,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-24,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-24,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-24,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-27,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-27,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-27,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-27,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-28,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-28,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-28,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-28,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-29,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-29,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-29,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-29,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-30,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-30,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-30,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-30,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-31,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-01-31,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-01-31,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-01-31,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-03,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-03,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-03,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-03,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-04,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-04,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-04,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-04,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-05,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-05,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-05,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-05,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-06,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-06,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-06,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-06,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-07,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-07,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-07,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-07,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-10,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-10,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-10,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-10,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-11,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-11,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-11,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-11,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-12,TechnicalAgent,0.27778,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-12,BullAgent,0.16667,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-12,BearAgent,0.25926,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-12,RiskAgent,0.2963,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-13,TechnicalAgent,0.27778,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-13,BullAgent,0.16667,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-13,BearAgent,0.25926,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-13,RiskAgent,0.2963,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-14,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-02-14,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-02-14,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-02-14,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-02-18,TechnicalAgent,0.27778,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-18,BullAgent,0.16667,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-18,BearAgent,0.25926,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-18,RiskAgent,0.2963,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-02-19,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-19,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-19,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-19,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-20,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-20,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-20,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-20,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-21,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-21,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-21,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-21,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-24,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-24,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-24,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-24,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-25,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-25,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-25,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-25,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-26,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-26,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-26,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-26,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-27,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-27,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-27,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-27,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-28,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-28,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-28,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-02-28,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-03,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-03,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-03,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-03,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-04,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-04,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-04,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-04,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-05,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-05,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-05,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-05,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-06,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-06,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-06,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-06,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
XOM,2025-03-07,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-07,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-07,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-07,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-10,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-10,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-10,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-10,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-11,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-11,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-11,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-11,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-12,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-12,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-12,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-12,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
XOM,2025-03-13,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-13,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-13,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-13,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
XOM,2025-03-14,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-14,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-14,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-14,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-17,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-17,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-17,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-17,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-18,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-18,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-18,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-18,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-19,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-19,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-19,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-19,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-20,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-20,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-20,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-20,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
XOM,2025-03-21,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-21,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-21,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2025-03-21,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
