asset,date,trend_state,vol_state,momentum_state
UNH,2023-06-02,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-06-05,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-06,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-07,Downtrend,LowVolatility,PositiveMomentum
UNH,2023-06-08,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-09,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-12,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-13,Sideways,LowVolatility,PositiveMomentum
UNH,2023-06-14,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2023-06-15,Downtrend,MediumVolatility,NegativeMomentum
UNH,2023-06-16,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2023-06-20,Downtrend,MediumVolatility,NegativeMomentum
UNH,2023-06-21,Sideways,MediumVolatility,NegativeMomentum
UNH,2023-06-22,Sideways,MediumVolatility,NegativeMomentum
UNH,2023-06-23,Sideways,MediumVolatility,NegativeMomentum
UNH,2023-06-26,Sideways,MediumVolatility,NegativeMomentum
UNH,2023-06-27,Sideways,MediumVolatility,PositiveMomentum
UNH,2023-06-28,Sideways,MediumVolatility,PositiveMomentum
UNH,2023-06-29,Downtrend,MediumVolatility,PositiveMomentum
UNH,2023-06-30,Downtrend,MediumVolatility,PositiveMomentum
UNH,2023-07-03,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2023-07-05,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2023-07-06,Downtrend,MediumVolatility,NegativeMomentum
UNH,2023-07-07,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2023-07-10,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2023-07-11,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2023-07-12,StrongDowntrend,MediumVolatility,Oversold
UNH,2023-07-13,StrongDowntrend,MediumVolatility,Oversold
UNH,2023-07-14,Sideways,MediumVolatility,NegativeMomentum
UNH,2023-07-17,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-18,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-19,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-20,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-21,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-24,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-25,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-26,Uptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-27,StrongUptrend,MediumVolatility,Overbought
UNH,2023-07-28,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2023-07-31,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2023-08-01,StrongUptrend,MediumVolatility,Overbought
UNH,2023-08-02,StrongUptrend,MediumVolatility,Overbought
UNH,2023-08-03,StrongUptrend,MediumVolatility,Overbought
UNH,2023-08-04,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2023-08-07,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2023-08-08,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2023-08-09,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2023-08-10,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2023-08-11,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-08-14,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-08-15,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-16,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-17,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-18,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-21,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-22,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-23,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-24,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-08-25,Downtrend,LowVolatility,Oversold
UNH,2023-08-28,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-29,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-30,Sideways,LowVolatility,NegativeMomentum
UNH,2023-08-31,Downtrend,LowVolatility,Oversold
UNH,2023-09-01,Downtrend,LowVolatility,Oversold
UNH,2023-09-05,Downtrend,LowVolatility,Oversold
UNH,2023-09-06,Downtrend,LowVolatility,Oversold
UNH,2023-09-07,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-09-08,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-09-11,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-09-12,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-09-13,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2023-09-14,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-09-15,Sideways,LowVolatility,PositiveMomentum
UNH,2023-09-18,Downtrend,LowVolatility,PositiveMomentum
UNH,2023-09-19,Downtrend,LowVolatility,PositiveMomentum
UNH,2023-09-20,Sideways,LowVolatility,PositiveMomentum
UNH,2023-09-21,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-09-22,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-09-25,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-09-26,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-09-27,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-09-28,Uptrend,LowVolatility,Overbought
UNH,2023-09-29,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-10-02,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-10-03,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-10-04,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-10-05,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-06,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-09,StrongUptrend,LowVolatility,Overbought
UNH,2023-10-10,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-11,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-12,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-13,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-16,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-17,StrongUptrend,LowVolatility,Overbought
UNH,2023-10-18,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-19,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-20,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2023-10-23,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-10-24,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-10-25,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-10-26,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-10-27,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-10-30,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-10-31,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-11-01,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-11-02,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-03,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-06,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-07,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-08,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-09,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-10,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-13,Sideways,LowVolatility,PositiveMomentum
UNH,2023-11-14,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-15,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-16,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-17,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-20,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-21,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-22,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-24,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-27,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-28,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-11-29,Sideways,LowVolatility,NegativeMomentum
UNH,2023-11-30,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2023-12-01,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-12-04,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-12-05,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-12-06,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-12-07,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-12-08,Uptrend,LowVolatility,PositiveMomentum
UNH,2023-12-11,Sideways,LowVolatility,NegativeMomentum
UNH,2023-12-12,Sideways,LowVolatility,NegativeMomentum
UNH,2023-12-13,Uptrend,LowVolatility,NegativeMomentum
UNH,2023-12-14,Sideways,LowVolatility,NegativeMomentum
UNH,2023-12-15,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-12-18,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-12-19,Downtrend,LowVolatility,NegativeMomentum
UNH,2023-12-20,Downtrend,LowVolatility,Oversold
UNH,2023-12-21,Downtrend,LowVolatility,Oversold
UNH,2023-12-22,Downtrend,LowVolatility,Oversold
UNH,2023-12-26,Downtrend,LowVolatility,Oversold
UNH,2023-12-27,Downtrend,LowVolatility,Oversold
UNH,2023-12-28,Downtrend,LowVolatility,Oversold
UNH,2023-12-29,Downtrend,LowVolatility,Oversold
UNH,2024-01-02,Sideways,LowVolatility,NegativeMomentum
UNH,2024-01-03,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-04,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-05,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-08,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-09,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-10,Sideways,LowVolatility,PositiveMomentum
UNH,2024-01-11,Sideways,LowVolatility,Overbought
UNH,2024-01-12,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-01-16,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-01-17,Sideways,LowVolatility,NegativeMomentum
UNH,2024-01-18,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-01-19,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-01-22,Sideways,LowVolatility,NegativeMomentum
UNH,2024-01-23,Sideways,LowVolatility,NegativeMomentum
UNH,2024-01-24,Sideways,LowVolatility,NegativeMomentum
UNH,2024-01-25,StrongDowntrend,LowVolatility,Oversold
UNH,2024-01-26,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-01-29,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-01-30,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-01-31,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-02-01,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-02-02,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-02-05,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-02-06,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-02-07,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-02-08,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-02-09,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-02-12,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-13,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-14,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-02-15,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-16,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-20,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-21,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-22,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-02-23,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-02-26,Sideways,LowVolatility,Overbought
UNH,2024-02-27,Sideways,LowVolatility,PositiveMomentum
UNH,2024-02-28,Sideways,LowVolatility,Oversold
UNH,2024-02-29,Downtrend,LowVolatility,Oversold
UNH,2024-03-01,Downtrend,LowVolatility,Oversold
UNH,2024-03-04,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-05,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-06,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-07,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-08,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-11,StrongDowntrend,LowVolatility,NegativeMomentum
UNH,2024-03-12,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-13,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-14,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-15,StrongDowntrend,LowVolatility,Oversold
UNH,2024-03-18,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-19,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-20,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-21,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-22,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-25,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-26,StrongDowntrend,LowVolatility,PositiveMomentum
UNH,2024-03-27,Sideways,LowVolatility,PositiveMomentum
UNH,2024-03-28,Sideways,LowVolatility,PositiveMomentum
UNH,2024-04-01,Sideways,LowVolatility,PositiveMomentum
UNH,2024-04-02,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-04-03,Downtrend,LowVolatility,Oversold
UNH,2024-04-04,Downtrend,LowVolatility,Oversold
UNH,2024-04-05,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-08,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-09,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-10,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-11,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-12,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-15,StrongDowntrend,LowVolatility,Oversold
UNH,2024-04-16,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-04-17,Downtrend,MediumVolatility,PositiveMomentum
UNH,2024-04-18,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-19,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-04-22,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-23,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-24,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-25,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-26,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-29,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-04-30,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-05-01,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-05-02,Uptrend,MediumVolatility,Overbought
UNH,2024-05-03,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-05-06,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-05-07,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-05-08,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-05-09,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-05-10,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-05-13,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-05-14,StrongUptrend,LowVolatility,Overbought
UNH,2024-05-15,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-05-16,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-05-17,StrongUptrend,LowVolatility,Overbought
UNH,2024-05-20,StrongUptrend,LowVolatility,Overbought
UNH,2024-05-21,StrongUptrend,LowVolatility,Overbought
UNH,2024-05-22,StrongUptrend,LowVolatility,Overbought
UNH,2024-05-23,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-05-24,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-05-28,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-05-29,Sideways,LowVolatility,NegativeMomentum
UNH,2024-05-30,Sideways,LowVolatility,NegativeMomentum
UNH,2024-05-31,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-03,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-04,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-06-05,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-06,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-07,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-10,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-11,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-12,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-13,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-14,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-17,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-18,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-20,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-21,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-24,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-25,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-26,Downtrend,LowVolatility,NegativeMomentum
UNH,2024-06-27,Sideways,LowVolatility,NegativeMomentum
UNH,2024-06-28,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-07-01,Sideways,LowVolatility,PositiveMomentum
UNH,2024-07-02,Sideways,LowVolatility,PositiveMomentum
UNH,2024-07-03,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-07-05,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-07-08,Downtrend,LowVolatility,PositiveMomentum
UNH,2024-07-09,Sideways,LowVolatility,PositiveMomentum
UNH,2024-07-10,Sideways,LowVolatility,PositiveMomentum
UNH,2024-07-11,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-07-12,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-07-15,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-07-16,Uptrend,MediumVolatility,Overbought
UNH,2024-07-17,Uptrend,MediumVolatility,Overbought
UNH,2024-07-18,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-19,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-07-22,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-23,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-07-24,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-25,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-26,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-29,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-30,StrongUptrend,MediumVolatility,Overbought
UNH,2024-07-31,StrongUptrend,MediumVolatility,Overbought
UNH,2024-08-01,StrongUptrend,MediumVolatility,Overbought
UNH,2024-08-02,StrongUptrend,MediumVolatility,Overbought
UNH,2024-08-05,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-08-06,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-08-07,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-08-08,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-08-09,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-08-12,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-08-13,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2024-08-14,Sideways,LowVolatility,NegativeMomentum
UNH,2024-08-15,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-16,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-19,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-20,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2024-08-21,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-22,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-23,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-26,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-27,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-28,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-08-29,Uptrend,LowVolatility,Overbought
UNH,2024-08-30,Sideways,LowVolatility,Overbought
UNH,2024-09-03,StrongUptrend,LowVolatility,Overbought
UNH,2024-09-04,StrongUptrend,LowVolatility,Overbought
UNH,2024-09-05,StrongUptrend,LowVolatility,PositiveMomentum
UNH,2024-09-06,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2024-09-09,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2024-09-10,StrongUptrend,LowVolatility,NegativeMomentum
UNH,2024-09-11,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-09-12,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-09-13,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-09-16,Uptrend,LowVolatility,NegativeMomentum
UNH,2024-09-17,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-18,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-19,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-20,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-23,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-24,Sideways,LowVolatility,Oversold
UNH,2024-09-25,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-26,Sideways,LowVolatility,Oversold
UNH,2024-09-27,Sideways,LowVolatility,NegativeMomentum
UNH,2024-09-30,Sideways,LowVolatility,NegativeMomentum
UNH,2024-10-01,Sideways,LowVolatility,NegativeMomentum
UNH,2024-10-02,Sideways,LowVolatility,NegativeMomentum
UNH,2024-10-03,Sideways,LowVolatility,PositiveMomentum
UNH,2024-10-04,Sideways,LowVolatility,PositiveMomentum
UNH,2024-10-07,Sideways,LowVolatility,PositiveMomentum
UNH,2024-10-08,Sideways,LowVolatility,NegativeMomentum
UNH,2024-10-09,Sideways,LowVolatility,PositiveMomentum
UNH,2024-10-10,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-10-11,Sideways,LowVolatility,PositiveMomentum
UNH,2024-10-14,Uptrend,LowVolatility,Overbought
UNH,2024-10-15,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-16,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-17,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-18,Sideways,MediumVolatility,NegativeMomentum
UNH,2024-10-21,Sideways,MediumVolatility,NegativeMomentum
UNH,2024-10-22,Sideways,MediumVolatility,NegativeMomentum
UNH,2024-10-23,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-24,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-25,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-28,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-29,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-10-30,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-10-31,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-11-01,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-11-04,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-11-05,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-11-06,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-11-07,Sideways,MediumVolatility,PositiveMomentum
UNH,2024-11-08,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-11,Uptrend,MediumVolatility,Overbought
UNH,2024-11-12,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-11-13,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-11-14,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-11-15,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-11-18,Uptrend,LowVolatility,PositiveMomentum
UNH,2024-11-19,Sideways,LowVolatility,NegativeMomentum
UNH,2024-11-20,Uptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-21,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-22,StrongUptrend,MediumVolatility,NegativeMomentum
UNH,2024-11-25,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-26,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-27,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-11-29,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-12-02,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-12-03,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-12-04,StrongUptrend,MediumVolatility,PositiveMomentum
UNH,2024-12-05,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-12-06,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-12-09,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-12-10,Downtrend,MediumVolatility,NegativeMomentum
UNH,2024-12-11,Downtrend,MediumVolatility,Oversold
UNH,2024-12-12,Downtrend,MediumVolatility,Oversold
UNH,2024-12-13,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-16,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-17,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-18,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-19,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-20,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-23,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-24,StrongDowntrend,MediumVolatility,Oversold
UNH,2024-12-26,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-12-27,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-12-30,StrongDowntrend,MediumVolatility,NegativeMomentum
UNH,2024-12-31,StrongDowntrend,MediumVolatility,Oversold
UNH,2025-01-02,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2025-01-03,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2025-01-06,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2025-01-07,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2025-01-08,StrongDowntrend,MediumVolatility,Overbought
UNH,2025-01-10,StrongDowntrend,MediumVolatility,PositiveMomentum
UNH,2025-01-13,Sideways,MediumVolatility,Overbought
UNH,2025-01-14,Sideways,MediumVolatility,Overbought
UNH,2025-01-15,Sideways,MediumVolatility,Overbought
UNH,2025-01-16,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-17,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-21,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-22,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-23,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-24,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-27,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-28,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-29,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-30,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-01-31,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-02-03,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-02-04,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-02-05,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-02-06,Sideways,MediumVolatility,PositiveMomentum
UNH,2025-02-07,Sideways,MediumVolatility,PositiveMomentum
