asset,date,technical_score,bull_score,bear_score,risk_score,raw_position,final_position,action,veto_applied,veto_reason,trend_state,vol_state,momentum_state
XOM,2024-05-02,-0.03174,-0.11627,0.0,0.40624,0.23083,0.23083,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-03,-0.08486,-0.17698,0.0,0.38308,0.20281,0.20281,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-06,0.13967,-0.12609,0.0,0.38755,0.28151,0.28151,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-07,0.1053,-0.16537,0.0,0.38371,0.26247,0.26247,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-08,0.07672,-0.19804,0.0,0.37279,0.24727,0.24727,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-09,0.15373,-0.11003,0.0,0.41712,0.28703,0.28703,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-10,0.17992,-0.08009,0.0,0.40781,0.30252,0.30252,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-13,0.01824,-0.05916,0.0,0.4056,0.25901,0.25901,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-14,0.03992,-0.03438,0.0,0.40022,0.27165,0.27165,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-15,0.24852,-0.00169,0.0,0.40604,0.34128,0.34128,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-16,0.23081,-0.02194,0.0,0.40918,0.33105,0.33105,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-17,0.24299,-0.00801,0.0,0.41779,0.33721,0.33721,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-20,0.44513,0.01729,0.0,0.41985,0.40351,0.40351,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-05-21,0.15804,-0.1051,0.0,0.42083,0.28915,0.28915,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-05-22,0.08895,-0.18406,0.2,0.44953,0.20222,0.20222,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-23,0.02442,-0.25,0.2,0.46421,0.172,0.172,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-24,-0.06471,-0.15395,0.2,0.40987,0.16808,0.16808,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-28,0.11016,-0.15981,0.2,0.40548,0.21607,0.21607,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-29,0.11269,-0.15693,0.2,0.40422,0.21736,0.21736,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-30,0.00846,-0.07033,0.2,0.37657,0.2053,0.2053,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-05-31,0.28071,0.0351,0.0,0.45179,0.35569,0.35569,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-06-03,-0.29677,-0.05345,0.0,0.49682,0.15843,0.15843,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-06-04,-0.55231,-0.13979,0.2,0.50803,0.02627,0.02627,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-06-05,-0.52189,-0.10502,0.2,0.50933,0.0404,0.0404,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-06-06,-0.31569,-0.07508,0.2,0.51466,0.10219,0.10219,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-06-07,-0.59814,-0.19216,0.2,0.48668,0.00671,0.00671,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-10,-0.57479,-0.16548,0.2,0.48844,0.01748,0.01748,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-11,-0.60038,-0.19472,0.2,0.4908,0.00529,0.00529,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-12,-0.63048,-0.22912,0.2,0.49617,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-13,-0.68,-0.25,0.2,0.48868,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-14,-0.68,-0.25,0.2,0.49001,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-17,-0.68,-0.25,0.2,0.46096,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-18,-0.68,-0.25,0.2,0.47527,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-20,-0.43146,-0.20738,0.2,0.5209,0.04743,0.04743,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-21,-0.57306,-0.16349,0.2,0.50061,0.01722,0.01722,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-06-24,0.01665,0.09903,0.0,0.54857,0.28334,0.28334,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-06-25,0.02932,0.1135,0.0,0.54885,0.29044,0.29044,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-06-26,-0.01371,0.06433,0.0,0.53807,0.2671,0.2671,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-06-27,0.03912,0.12471,0.0,0.53071,0.29743,0.29743,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-06-28,0.0347,0.11965,0.0,0.53037,0.29497,0.29497,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-01,-0.06865,0.00154,0.2,0.46777,0.18775,0.18775,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2024-07-02,-0.00826,0.07056,0.0,0.42468,0.27935,0.27935,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-03,0.06492,0.1542,0.0,0.40335,0.32227,0.32227,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-05,0.00774,0.08884,0.0,0.41702,0.28898,0.28898,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-08,-0.05497,0.01718,0.2,0.42092,0.19833,0.19833,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2024-07-09,-0.05619,0.01579,0.2,0.42156,0.1977,0.1977,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2024-07-10,-0.2859,-0.04103,0.0,0.42833,0.1701,0.1701,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-07-11,0.0337,0.11851,0.0,0.43484,0.30215,0.30215,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-12,0.07383,0.16438,0.0,0.42251,0.32573,0.32573,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-15,0.16444,0.38793,0.0,0.43495,0.4305,0.4305,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-16,0.2223,0.45406,0.0,0.42571,0.46839,0.46839,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-17,0.25,0.54256,0.0,0.42497,0.50257,0.50257,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-18,0.25,0.54449,0.0,0.4254,0.50309,0.50309,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-19,0.13563,0.355,0.0,0.45425,0.41053,0.41053,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-22,0.14252,0.36287,0.0,0.45117,0.41519,0.41519,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-23,-0.01964,0.05755,0.0,0.40389,0.27463,0.27463,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-24,0.01959,0.10238,0.0,0.4212,0.29531,0.29531,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-25,0.09239,0.30559,0.0,0.4561,0.38259,0.38259,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-26,0.57402,0.2846,0.0,0.4557,0.52822,0.52822,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-29,0.52979,0.11405,0.0,0.466,0.44742,0.44742,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-07-30,0.59773,0.31169,0.0,0.48794,0.54104,0.54104,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-07-31,0.63518,0.35449,0.0,0.48261,0.56552,0.55,OVERWEIGHT,True,exceed_max_position,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-01,0.56679,0.27633,0.0,0.49962,0.52028,0.52028,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-02,0.60836,0.32384,0.0,0.48614,0.54801,0.54801,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-05,0.33081,0.21235,0.0,0.50414,0.42728,0.42728,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-08-06,0.35159,0.1161,0.0,0.4959,0.39201,0.39201,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-07,0.36758,0.25438,0.0,0.50228,0.45107,0.45107,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-08-08,0.3934,0.38389,0.0,0.51675,0.49528,0.49528,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
XOM,2024-08-09,0.67242,0.49705,0.0,0.5189,0.61544,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-08-12,0.61514,0.33159,0.0,0.50233,0.55116,0.55,OVERWEIGHT,True,exceed_max_position,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-13,0.55489,0.26274,0.0,0.5085,0.51197,0.51197,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-14,0.53897,0.12454,0.0,0.50122,0.44974,0.44974,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-08-15,0.49794,0.07764,0.0,0.49474,0.42716,0.42716,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-08-16,0.56332,0.27237,0.0,0.45315,0.52153,0.52153,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-19,0.59899,0.31313,0.0,0.44795,0.54485,0.54485,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-08-20,0.10611,0.04127,0.0,0.51696,0.29945,0.29945,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-21,0.2147,-0.04034,0.0,0.50558,0.31418,0.31418,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-22,0.16953,-0.09197,0.0,0.47466,0.29126,0.29126,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-23,0.21987,-0.03443,0.0,0.49121,0.31825,0.31825,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-26,0.3317,0.21337,0.0,0.51511,0.42703,0.42703,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-08-27,0.23549,-0.01659,0.0,0.50054,0.32629,0.32629,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-28,0.18891,-0.06982,0.0,0.50593,0.29963,0.29963,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-29,0.28531,0.04036,0.0,0.50633,0.35386,0.35386,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-08-30,0.53174,0.11628,0.0,0.50658,0.44523,0.44523,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-09-03,0.27135,0.0244,0.0,0.51507,0.34529,0.34529,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-09-04,0.06693,-0.0035,0.0,0.52404,0.27683,0.27683,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-09-05,-0.00594,-0.08679,0.2,0.51414,0.18633,0.18633,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-06,-0.08587,-0.17813,0.2,0.48251,0.15172,0.15172,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-09,0.13692,-0.12924,0.2,0.51454,0.2189,0.2189,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-10,0.00941,-0.25,0.2,0.59185,0.15649,0.15649,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-11,0.00827,-0.25,0.2,0.59213,0.15614,0.15614,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-12,0.02285,-0.25,0.2,0.60058,0.15944,0.15944,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-13,-0.65345,-0.25,0.2,0.60085,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-09-16,-0.59172,-0.18482,0.2,0.61788,0.0,0.0,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
XOM,2024-09-17,-0.37845,-0.1468,0.2,0.62996,0.06256,0.06256,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-09-18,-0.25,0.0,0.0,0.56461,0.17927,0.17927,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-09-19,0.0661,0.27554,0.0,0.57066,0.3571,0.3571,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-09-20,0.01647,0.09883,0.0,0.57062,0.28145,0.28145,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-09-23,0.03129,0.11576,0.0,0.5793,0.28909,0.28909,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-09-24,-0.05185,0.02075,0.0,0.5491,0.24474,0.24474,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-09-25,-0.08655,-0.01891,0.2,0.56736,0.17052,0.17052,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2024-09-26,-0.11174,-0.0477,0.2,0.57903,0.15769,0.15769,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2024-09-27,-0.06844,0.00178,0.0,0.61411,0.23013,0.23013,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-09-30,-0.02137,0.05558,0.0,0.62369,0.25585,0.25585,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-10-01,-0.04481,0.3545,0.0,0.62455,0.34081,0.34081,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-10-02,0.04891,0.46162,0.0,0.61796,0.40155,0.40155,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-10-03,0.07,0.4526,0.25,0.61138,0.35138,0.35138,HOLD,False,none,Uptrend,LowVolatility,Overbought
XOM,2024-10-04,0.07,0.55288,0.25,0.6174,0.37794,0.37794,HOLD,False,none,Uptrend,LowVolatility,Overbought
XOM,2024-10-07,0.07,0.48032,0.25,0.60126,0.35964,0.35964,HOLD,False,none,Uptrend,LowVolatility,Overbought
XOM,2024-10-08,0.75,0.70498,0.0,0.5548,0.69685,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-09,0.75,0.75097,0.0,0.54068,0.71111,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-10,0.75,0.7283,0.0,0.53646,0.70492,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-11,0.75,0.7484,0.0,0.53407,0.71087,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-14,0.75,0.70351,0.0,0.52863,0.6984,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-15,0.68913,0.51615,0.0,0.59954,0.62014,0.55,REDUCE,True,exceed_max_position,StrongUptrend,LowVolatility,PositiveMomentum
XOM,2024-10-16,0.43572,0.43225,0.0,0.59951,0.51628,0.51628,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
XOM,2024-10-17,0.38125,0.27,0.0,0.59465,0.45292,0.45292,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-10-18,0.39392,0.38448,0.0,0.59175,0.48999,0.48999,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
XOM,2024-10-21,0.33112,0.21271,0.0,0.57441,0.42221,0.42221,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-10-22,0.35914,0.24473,0.0,0.57421,0.44024,0.44024,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
XOM,2024-10-23,0.41773,0.41169,0.0,0.54521,0.50878,0.50878,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
XOM,2024-10-24,0.28068,0.46078,0.0,0.52228,0.48901,0.48901,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Oversold
XOM,2024-10-25,0.1809,0.24675,0.0,0.47812,0.3961,0.3961,HOLD,False,none,Uptrend,LowVolatility,Oversold
XOM,2024-10-28,0.12016,0.05733,0.0,0.47175,0.31102,0.31102,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-10-29,-0.00734,-0.08838,0.2,0.44225,0.1926,0.1926,HOLD,False,none,Downtrend,LowVolatility,Oversold
XOM,2024-10-30,-0.06911,-0.15899,0.2,0.42442,0.16409,0.16409,HOLD,False,none,Downtrend,LowVolatility,Oversold
XOM,2024-10-31,-0.09561,-0.18926,0.2,0.41457,0.15205,0.15205,HOLD,False,none,Downtrend,LowVolatility,Oversold
XOM,2024-11-01,-0.18,-0.25,0.2,0.38543,0.12027,0.12027,REDUCE,False,none,Downtrend,LowVolatility,Oversold
XOM,2024-11-04,0.06128,-0.21568,0.0,0.48718,0.22932,0.22932,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-05,0.16167,-0.10095,0.0,0.44001,0.28964,0.28964,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-06,0.21875,-0.03571,0.0,0.46659,0.31962,0.31962,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-07,0.44344,0.01536,0.0,0.46004,0.3993,0.3993,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-08,0.42921,-0.0009,0.0,0.45828,0.39144,0.39144,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-11,0.39817,-0.03638,0.0,0.45763,0.37402,0.37402,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-12,0.5,0.08,0.0,0.38016,0.43761,0.43761,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-13,0.5235,0.10685,0.0,0.38771,0.45022,0.45022,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-14,0.50611,0.08698,0.0,0.39273,0.44003,0.44003,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-15,0.47958,0.05667,0.0,0.40207,0.42434,0.42434,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-18,0.5067,0.08766,0.0,0.40862,0.43908,0.43908,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-19,0.18998,-0.0686,0.0,0.42271,0.30698,0.30698,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-20,0.25146,0.00166,0.0,0.4404,0.34015,0.34015,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-21,0.38848,0.27827,0.0,0.45101,0.46835,0.46835,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-11-22,0.56737,0.27699,0.0,0.45111,0.52429,0.52429,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
XOM,2024-11-25,0.5315,0.116,0.0,0.46863,0.44817,0.44817,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2024-11-26,0.09059,0.02353,0.0,0.47619,0.29402,0.29402,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-27,0.09909,0.03325,0.0,0.47457,0.29894,0.29894,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-11-29,0.10537,0.04042,0.0,0.47489,0.30244,0.30244,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-02,0.3383,0.10091,0.0,0.4528,0.38802,0.38802,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-03,0.22226,-0.0317,0.0,0.36248,0.33003,0.33003,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2024-12-04,-0.06769,-0.15736,0.2,0.43319,0.16402,0.16402,HOLD,False,none,Downtrend,LowVolatility,Oversold
XOM,2024-12-05,-0.10992,-0.20562,0.2,0.40329,0.1475,0.1475,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-06,-0.14898,-0.25,0.2,0.40717,0.1289,0.1289,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
XOM,2024-12-09,-0.66726,-0.25,0.2,0.40697,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-10,-0.65661,-0.25,0.2,0.40679,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-11,-0.67516,-0.25,0.2,0.40721,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-12,-0.68,-0.25,0.2,0.39179,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-13,-0.68,-0.25,0.2,0.39277,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-16,-0.68,-0.25,0.2,0.41623,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-17,-0.68,-0.25,0.2,0.39976,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-18,-0.68,-0.25,0.2,0.40104,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-19,-0.68,-0.25,0.45,0.36158,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-20,-0.68,-0.25,0.45,0.32868,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-23,-0.68,-0.25,0.45,0.33846,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-24,-0.68,-0.25,0.45,0.33612,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-26,-0.68,-0.25,0.45,0.32657,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-27,-0.68,-0.25,0.45,0.32869,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-30,-0.68,-0.25,0.45,0.32208,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2024-12-31,-0.43,-0.25,0.45,0.37302,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-02,-0.43,-0.25,0.45,0.37257,0.0,0.0,REDUCE,False,none,StrongDowntrend,LowVolatility,Oversold
XOM,2025-01-03,-0.37662,-0.14471,0.45,0.31188,0.02687,0.02687,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-06,-0.39467,-0.16534,0.45,0.3057,0.01897,0.01897,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-07,-0.14854,-0.08976,0.45,0.31557,0.09906,0.09906,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-08,-0.18508,-0.13151,0.45,0.3378,0.07998,0.07998,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-10,-0.19042,-0.13763,0.45,0.33785,0.07747,0.07747,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,PositiveMomentum
XOM,2025-01-13,-0.26225,-0.014,0.45,0.41279,0.07146,0.07146,REDUCE,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-14,-0.24573,0.00488,0.45,0.41501,0.079,0.079,REDUCE,False,none,Downtrend,LowVolatility,PositiveMomentum
XOM,2025-01-15,-0.15884,0.10418,0.25,0.43297,0.19124,0.19124,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-16,-0.08804,0.1851,0.25,0.38829,0.23471,0.23471,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-17,-0.04034,0.23961,0.25,0.39006,0.26142,0.26142,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-21,-0.01391,0.26981,0.25,0.37123,0.27781,0.27781,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-22,0.13335,0.2324,0.25,0.39742,0.31127,0.31127,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-23,0.14149,0.24171,0.25,0.3985,0.31576,0.31576,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-24,0.0777,0.16881,0.25,0.41898,0.2782,0.2782,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-27,0.12401,0.22173,0.25,0.43257,0.30316,0.30316,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-28,0.05094,0.13822,0.25,0.46809,0.25916,0.25916,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-29,0.07199,0.16227,0.25,0.46992,0.27085,0.27085,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-30,0.12609,0.2241,0.25,0.46821,0.30144,0.30144,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-01-31,-0.27408,-0.02752,0.25,0.49923,0.12101,0.12101,REDUCE,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-03,-0.25718,-0.0082,0.25,0.49934,0.13051,0.13051,REDUCE,False,none,Sideways,LowVolatility,NegativeMomentum
XOM,2025-02-04,0.06814,0.15788,0.25,0.54742,0.26241,0.26241,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
XOM,2025-02-05,0.06952,0.15945,0.25,0.54731,0.2632,0.2632,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
