asset,date,open,high,low,close,volume
NVDA,2024-10-08,80.47,81.65,80.15,80.48,110113568
NVDA,2024-10-09,82.74,84.49,83.12,83.14,95337745
NVDA,2024-10-10,80.3,80.36,78.75,80.05,82227667
NVDA,2024-10-11,76.96,77.07,76.11,76.82,100977483
NVDA,2024-10-14,78.42,80.26,77.82,79.01,62817420
NVDA,2024-10-15,76.4,77.04,76.27,76.46,68101274
NVDA,2024-10-16,72.53,73.65,71.44,72.63,104762750
NVDA,2024-10-17,71.15,72.34,69.73,71.3,118682930
NVDA,2024-10-18,73.54,75.66,72.46,73.45,119861346
NVDA,2024-10-21,72.13,71.12,70.5,70.9,93318439
NVDA,2024-10-22,70.61,71.25,70.21,71.06,70967555
NVDA,2024-10-23,71.95,72.3,71.1,71.51,70266388
NVDA,2024-10-24,70.97,72.02,71.22,71.73,28706745
NVDA,2024-10-25,72.97,73.72,73.11,73.62,116314331
NVDA,2024-10-28,72.35,73.11,72.28,72.54,103386595
NVDA,2024-10-29,69.41,70.56,69.32,69.49,115716243
NVDA,2024-10-30,68.32,67.76,66.5,67.75,47399317
NVDA,2024-10-31,68.36,70.3,68.51,68.63,93412414
NVDA,2024-11-01,66.24,67.42,66.84,66.99,34927616
NVDA,2024-11-04,68.68,69.59,67.95,68.39,33886234
NVDA,2024-11-05,71.35,72.99,70.87,71.88,78567870
NVDA,2024-11-06,71.83,72.46,71.31,71.99,46483408
NVDA,2024-11-07,72.69,73.02,70.35,72.79,65895662
NVDA,2024-11-08,71.81,73.22,71.5,71.65,101073024
NVDA,2024-11-11,69.05,70.57,68.56,69.47,91152657
NVDA,2024-11-12,70.12,70.41,69.16,69.43,100942363
NVDA,2024-11-13,66.88,68.66,66.45,68.11,92538083
NVDA,2024-11-14,70.84,71.27,68.67,70.0,89910277
NVDA,2024-11-15,71.39,72.63,71.4,71.88,41957139
NVDA,2024-11-18,73.29,73.03,72.22,72.43,40830286
NVDA,2024-11-19,74.33,74.5,72.78,74.09,58567222
NVDA,2024-11-20,74.05,75.01,73.8,74.03,114252876
NVDA,2024-11-21,73.77,75.35,72.82,73.64,82411382
NVDA,2024-11-22,72.97,72.13,70.4,72.03,52159693
NVDA,2024-11-25,70.92,73.59,70.21,71.63,105071982
NVDA,2024-11-26,69.01,69.23,67.8,68.62,73507329
NVDA,2024-11-27,68.79,69.83,68.51,69.27,69667999
NVDA,2024-11-28,70.82,70.6,70.37,70.58,38801544
NVDA,2024-11-29,70.92,71.86,70.38,70.98,112523151
NVDA,2024-12-02,69.16,71.78,69.18,69.73,33897846
NVDA,2024-12-03,67.08,68.15,67.53,67.7,106353441
NVDA,2024-12-04,66.09,67.32,65.79,66.42,81809325
NVDA,2024-12-05,67.02,67.47,66.73,66.84,39395734
NVDA,2024-12-06,68.36,68.98,67.72,68.16,87895629
NVDA,2024-12-09,71.17,71.31,70.67,71.11,61239948
NVDA,2024-12-10,68.11,68.87,68.16,68.76,105198271
NVDA,2024-12-11,68.89,68.83,67.1,67.86,105369106
NVDA,2024-12-12,68.51,68.73,68.12,68.46,104829876
NVDA,2024-12-13,67.82,68.76,67.63,68.07,71775140
NVDA,2024-12-16,69.58,68.89,68.23,68.87,25634758
NVDA,2024-12-17,69.86,69.28,68.54,68.81,89666669
NVDA,2024-12-18,68.34,68.95,67.11,68.92,42004101
NVDA,2024-12-19,68.39,69.25,68.58,68.93,24328641
NVDA,2024-12-20,66.71,67.8,67.28,67.78,32462271
NVDA,2024-12-23,65.33,66.0,64.41,65.64,39080568
NVDA,2024-12-24,66.85,66.76,66.2,66.43,94069993
NVDA,2024-12-25,66.88,66.97,66.48,66.87,68701946
NVDA,2024-12-26,66.59,68.17,66.86,67.05,42061815
NVDA,2024-12-27,68.86,68.28,66.87,68.25,31264562
NVDA,2024-12-30,67.15,67.23,66.07,66.86,45292535
NVDA,2024-12-31,67.86,69.27,67.48,67.81,61825316
NVDA,2025-01-01,66.87,69.8,66.59,68.11,105291685
NVDA,2025-01-02,67.48,68.15,66.17,67.39,105019635
NVDA,2025-01-03,68.09,70.77,67.39,69.18,36451453
NVDA,2025-01-06,68.84,70.55,69.08,69.47,60167191
NVDA,2025-01-07,71.52,71.32,71.19,71.2,69211535
NVDA,2025-01-08,70.29,70.41,69.56,70.12,99011715
NVDA,2025-01-09,69.96,70.63,70.0,70.42,32260396
NVDA,2025-01-10,73.91,73.72,73.47,73.57,24101282
NVDA,2025-01-13,75.08,76.08,74.71,75.39,58960752
NVDA,2025-01-14,73.76,74.85,74.32,74.4,49059419
NVDA,2025-01-15,73.39,73.85,72.97,73.52,91333725
NVDA,2025-01-16,75.29,76.9,75.01,75.89,54686958
NVDA,2025-01-17,75.41,77.3,74.79,76.72,44671570
NVDA,2025-01-20,80.77,79.05,78.43,78.7,119905488
NVDA,2025-01-21,76.12,76.27,75.41,76.18,64966719
NVDA,2025-01-22,75.87,76.27,75.78,76.0,83497853
NVDA,2025-01-23,75.72,77.55,74.02,76.26,52988216
NVDA,2025-01-24,73.98,74.0,73.36,73.78,98977739
NVDA,2025-01-27,73.7,73.93,73.44,73.86,67403348
NVDA,2025-01-28,75.79,75.44,74.76,75.08,80916489
NVDA,2025-01-29,74.18,74.19,73.73,73.82,112463431
NVDA,2025-01-30,74.44,74.86,73.42,74.72,54895350
NVDA,2025-01-31,69.22,69.87,69.05,69.62,21044056
NVDA,2025-02-03,66.72,67.53,65.23,66.28,61277536
NVDA,2025-02-04,65.67,65.4,65.26,65.35,45446580
NVDA,2025-02-05,65.51,65.91,64.34,65.41,28757586
NVDA,2025-02-06,67.06,66.98,66.65,66.82,68619353
NVDA,2025-02-07,65.27,66.87,65.17,65.94,24711776
NVDA,2025-02-10,64.7,65.02,64.57,64.85,111604800
NVDA,2025-02-11,61.88,63.56,62.56,62.97,40951928
NVDA,2025-02-12,64.13,65.43,64.49,64.54,67366817
NVDA,2025-02-13,63.12,63.63,63.13,63.43,30922438
NVDA,2025-02-14,62.2,63.05,62.0,62.22,88452623
NVDA,2025-02-17,59.61,59.45,58.8,59.27,58564849
NVDA,2025-02-18,59.57,60.34,59.27,59.85,20692707
NVDA,2025-02-19,59.75,60.47,58.99,59.48,29905120
NVDA,2025-02-20,59.53,60.02,58.35,59.6,24077770
NVDA,2025-02-21,59.9,61.31,60.19,60.31,111552543
NVDA,2025-02-24,59.58,60.3,59.4,59.47,76468810
NVDA,2025-02-25,60.23,60.46,58.91,60.13,54264710
NVDA,2025-02-26,61.27,61.95,60.88,61.91,94292735
NVDA,2025-02-27,61.04,61.4,61.27,61.36,76785469
NVDA,2025-02-28,60.09,61.19,60.12,60.32,60959748
NVDA,2025-03-03,58.88,59.04,58.27,58.69,65050067
NVDA,2025-03-04,60.65,61.33,59.88,60.53,81024923
NVDA,2025-03-05,60.05,61.3,59.85,59.97,80125519
NVDA,2025-03-06,60.64,62.18,60.6,60.98,36738655
NVDA,2025-03-07,60.96,61.01,60.6,60.8,60856754
NVDA,2025-03-10,64.12,65.31,63.55,64.32,49959465
NVDA,2025-03-11,63.88,64.53,63.59,63.9,36525298
NVDA,2025-03-12,65.09,66.13,63.95,65.56,45099969
NVDA,2025-03-13,66.58,67.21,66.39,66.85,118667122
NVDA,2025-03-14,67.88,70.2,67.69,69.02,109085240
NVDA,2025-03-17,71.13,71.5,69.54,70.97,21665343
NVDA,2025-03-18,72.41,72.03,70.63,72.03,119928655
NVDA,2025-03-19,77.83,77.84,76.92,77.22,86394265
NVDA,2025-03-20,76.83,77.71,76.76,77.68,34797639
NVDA,2025-03-21,78.29,77.37,76.45,77.37,55094894
NVDA,2025-03-24,73.29,73.16,72.57,72.62,64242884
NVDA,2025-03-25,71.23,74.17,72.08,72.64,20321387
NVDA,2025-03-26,68.95,69.25,68.15,69.19,53815705
NVDA,2025-03-27,71.54,71.93,71.45,71.62,51971642
NVDA,2025-03-28,69.72,70.59,69.22,69.87,41753515
NVDA,2025-03-31,73.09,73.45,71.01,73.1,115300540
NVDA,2025-04-01,70.53,72.56,70.59,70.75,96539014
NVDA,2025-04-02,71.13,70.95,67.58,70.9,64071901
NVDA,2025-04-03,68.97,69.58,67.64,69.47,35332017
NVDA,2025-04-04,67.67,68.6,67.83,68.38,42851285
NVDA,2025-04-07,71.61,72.34,71.04,71.58,80291742
NVDA,2025-04-08,69.94,70.44,70.03,70.13,65997248
NVDA,2025-04-09,69.07,69.46,68.36,69.37,119071767
NVDA,2025-04-10,69.02,71.0,69.7,69.78,64308248
NVDA,2025-04-11,67.39,69.6,68.45,68.91,91356286
NVDA,2025-04-14,66.77,68.18,66.12,67.48,97256585
NVDA,2025-04-15,66.5,66.89,66.27,66.32,61570726
NVDA,2025-04-16,65.75,66.02,65.51,65.9,108294829
NVDA,2025-04-17,66.12,68.13,64.36,66.31,48391451
NVDA,2025-04-18,67.25,68.46,67.78,68.02,50266330
NVDA,2025-04-21,67.92,67.5,67.39,67.4,34239539
NVDA,2025-04-22,68.07,68.31,67.34,67.99,96954331
NVDA,2025-04-23,66.22,67.31,66.31,66.63,107756640
NVDA,2025-04-24,67.89,68.5,66.6,67.48,76909378
NVDA,2025-04-25,68.18,67.79,65.54,67.43,110265272
NVDA,2025-04-28,64.32,65.53,64.2,64.84,99630637
NVDA,2025-04-29,65.5,66.57,65.01,65.22,22272527
NVDA,2025-04-30,68.16,68.46,66.89,67.51,114515074
NVDA,2025-05-01,63.74,64.27,63.99,64.09,40198515
NVDA,2025-05-02,63.81,63.93,63.62,63.92,64588602
NVDA,2025-05-05,64.99,65.73,63.82,64.98,87585052
NVDA,2025-05-06,63.08,64.2,61.98,62.99,72423506
NVDA,2025-05-07,61.33,62.33,61.54,61.72,109425663
NVDA,2025-05-08,60.39,61.91,60.76,61.07,103243808
NVDA,2025-05-09,61.13,61.65,60.95,61.13,72204513
NVDA,2025-05-12,60.73,60.8,59.37,60.59,98679369
NVDA,2025-05-13,58.92,58.97,58.06,58.29,77312573
NVDA,2025-05-14,57.42,58.28,57.17,57.58,100537331
NVDA,2025-05-15,58.93,58.37,58.11,58.28,110753495
NVDA,2025-05-16,58.29,57.9,57.28,57.85,55777746
NVDA,2025-05-19,57.79,58.2,57.59,57.9,81903566
NVDA,2025-05-20,57.3,58.57,57.48,58.04,51032366
NVDA,2025-05-21,59.24,59.29,58.64,59.22,111394082
NVDA,2025-05-22,57.02,57.73,56.55,57.65,60949220
NVDA,2025-05-23,57.26,58.23,57.27,57.31,60177374
NVDA,2025-05-26,57.8,57.74,56.99,57.72,61736403
NVDA,2025-05-27,57.34,59.31,57.74,57.85,45539375
NVDA,2025-05-28,57.87,58.24,57.29,57.68,41943051
NVDA,2025-05-29,59.67,59.1,57.25,59.02,31959007
NVDA,2025-05-30,58.01,59.04,56.57,57.35,80300358
NVDA,2025-06-02,58.06,58.64,56.23,57.7,80202136
NVDA,2025-06-03,55.58,56.68,54.92,55.66,110554955
NVDA,2025-06-04,56.2,56.35,54.87,55.75,27675155
NVDA,2025-06-05,55.61,56.15,54.86,55.93,53831049
NVDA,2025-06-06,54.82,55.85,55.4,55.57,55919312
TSLA,2024-01-02,240.86,244.15,236.0,239.48,25777115
TSLA,2024-01-03,234.04,235.92,230.96,234.63,97080870
TSLA,2024-01-04,211.44,212.59,211.37,212.08,92542654
TSLA,2024-01-05,211.24,211.59,208.16,209.68,46731340
TSLA,2024-01-08,215.19,214.24,213.36,213.7,80785949
TSLA,2024-01-09,228.76,225.83,224.35,224.45,43974213
TSLA,2024-01-10,216.24,227.52,218.68,221.24,82191937
TSLA,2024-01-11,211.45,216.63,212.48,213.13,80897579
TSLA,2024-01-12,213.17,214.96,210.75,212.42,110437590
TSLA,2024-01-15,204.59,206.15,203.17,203.43,23553401
TSLA,2024-01-16,193.19,199.88,196.75,198.1,21083873
TSLA,2024-01-17,196.57,200.48,198.32,198.34,36691423
TSLA,2024-01-18,204.78,211.95,205.51,205.57,70661269
TSLA,2024-01-19,199.38,205.15,201.81,203.09,34219144
TSLA,2024-01-22,204.69,207.08,203.3,204.32,107786434
TSLA,2024-01-23,210.55,209.38,202.57,205.57,107387802
TSLA,2024-01-24,191.64,195.45,188.91,189.28,86642319
TSLA,2024-01-25,194.64,196.72,195.23,195.28,84502370
TSLA,2024-01-26,196.36,197.44,196.66,197.39,90705058
TSLA,2024-01-29,194.82,198.02,193.39,196.02,86915160
TSLA,2024-01-30,190.92,194.51,187.62,190.64,78180274
TSLA,2024-01-31,188.23,189.27,185.93,187.49,61789000
TSLA,2024-02-01,188.65,189.18,186.84,187.35,92698963
TSLA,2024-02-02,187.62,192.13,180.79,188.65,42121631
TSLA,2024-02-05,189.62,196.48,189.77,191.28,23139656
TSLA,2024-02-06,193.67,194.83,193.98,194.43,66851213
TSLA,2024-02-07,194.01,192.73,190.45,192.36,72890198
TSLA,2024-02-08,197.08,199.48,195.6,198.06,42499741
TSLA,2024-02-09,198.03,200.76,197.44,200.04,116026379
TSLA,2024-02-12,195.3,199.79,197.18,197.88,98005214
TSLA,2024-02-13,196.09,199.37,197.33,198.29,78496741
TSLA,2024-02-14,194.25,194.17,186.59,193.47,111395756
TSLA,2024-02-15,197.32,196.89,194.68,194.98,62165741
TSLA,2024-02-16,199.25,197.53,196.3,197.37,29194219
TSLA,2024-02-19,199.4,206.3,198.18,203.49,33625910
TSLA,2024-02-20,210.74,218.7,211.88,213.03,106779981
TSLA,2024-02-21,205.4,209.25,201.26,207.13,51169981
TSLA,2024-02-22,205.28,206.47,203.07,205.85,87897297
TSLA,2024-02-23,199.74,204.06,202.05,203.44,80698463
TSLA,2024-02-26,194.32,198.54,193.08,194.14,33781370
TSLA,2024-02-27,188.95,194.62,191.34,193.15,39288156
TSLA,2024-02-28,189.07,191.07,189.54,190.58,42975604
TSLA,2024-02-29,192.97,192.07,186.28,191.04,58292116
TSLA,2024-03-01,196.17,197.76,194.9,195.97,40101064
TSLA,2024-03-04,205.22,207.76,203.3,204.68,73352378
TSLA,2024-03-05,198.22,200.35,198.12,199.47,83331448
TSLA,2024-03-06,196.9,198.59,196.88,197.17,74874670
TSLA,2024-03-07,195.62,196.43,188.44,195.02,45066068
TSLA,2024-03-08,189.86,189.73,188.49,188.71,105075984
TSLA,2024-03-11,199.12,201.32,194.22,199.59,49393025
TSLA,2024-03-12,202.45,209.75,204.22,206.07,35021376
TSLA,2024-03-13,215.27,214.3,208.4,213.89,100751984
TSLA,2024-03-14,211.6,211.91,203.19,209.87,39367743
TSLA,2024-03-15,206.89,208.94,201.86,204.71,27734937
TSLA,2024-03-18,203.7,203.11,198.23,199.45,90074814
TSLA,2024-03-19,200.9,202.5,194.62,198.66,73112660
TSLA,2024-03-20,185.25,188.23,180.71,187.59,118505565
TSLA,2024-03-21,182.94,182.59,181.06,182.35,22470154
TSLA,2024-03-22,185.35,187.27,181.89,185.21,95291644
TSLA,2024-03-25,176.01,174.47,170.75,174.26,21235871
TSLA,2024-03-26,180.06,184.13,179.07,180.75,117006805
TSLA,2024-03-27,186.62,192.93,184.77,186.64,52566642
TSLA,2024-03-28,186.53,192.39,185.79,187.25,76596281
TSLA,2024-03-29,192.95,192.33,189.62,191.59,66365931
TSLA,2024-04-01,191.74,192.64,189.28,190.93,48753505
TSLA,2024-04-02,200.36,200.88,194.54,197.08,69752105
TSLA,2024-04-03,197.68,202.11,195.71,198.79,22113330
TSLA,2024-04-04,190.09,195.08,189.47,192.1,91488227
TSLA,2024-04-05,196.75,200.11,195.64,196.97,87586512
TSLA,2024-04-08,203.05,203.29,201.22,202.05,22174357
TSLA,2024-04-09,198.89,200.05,196.48,199.5,35826641
TSLA,2024-04-10,203.44,208.57,202.85,204.69,35821097
TSLA,2024-04-11,202.27,206.82,205.52,206.32,59735801
TSLA,2024-04-12,195.61,198.13,195.78,197.77,104898136
TSLA,2024-04-15,195.49,202.09,197.4,198.24,50756863
TSLA,2024-04-16,204.05,200.87,197.75,200.6,68848779
TSLA,2024-04-17,192.04,194.35,189.12,193.99,83328109
TSLA,2024-04-18,198.45,201.06,198.64,198.99,31012668
TSLA,2024-04-19,194.5,200.85,196.6,198.82,83622365
TSLA,2024-04-22,196.6,195.57,193.47,195.54,53215751
TSLA,2024-04-23,191.7,197.58,187.1,190.03,36537057
TSLA,2024-04-24,186.78,193.63,184.79,188.69,116094571
TSLA,2024-04-25,191.46,197.15,188.49,192.63,97343158
TSLA,2024-04-26,196.88,203.37,198.9,200.06,26533171
TSLA,2024-04-29,215.81,212.47,210.97,211.71,113048791
TSLA,2024-04-30,224.81,226.56,223.63,226.1,33200005
TSLA,2024-05-01,212.11,216.61,211.18,214.84,69489604
TSLA,2024-05-02,220.73,224.48,223.09,224.26,76677127
TSLA,2024-05-03,211.94,215.49,212.29,213.45,32426460
TSLA,2024-05-06,226.61,230.28,225.56,228.71,60383725
TSLA,2024-05-07,220.14,228.43,218.88,222.29,76560201
TSLA,2024-05-08,205.51,208.4,204.8,207.98,37606434
TSLA,2024-05-09,207.51,214.71,208.68,209.55,111210769
TSLA,2024-05-10,211.57,218.3,213.56,215.94,49473120
TSLA,2024-05-13,220.67,223.0,216.85,220.27,101123582
TSLA,2024-05-14,217.84,221.63,213.28,216.96,31819425
TSLA,2024-05-15,215.0,219.48,209.62,214.78,41702057
TSLA,2024-05-16,218.07,218.97,215.17,218.09,105109098
TSLA,2024-05-17,212.24,215.25,208.98,215.05,88307365
TSLA,2024-05-20,221.48,224.33,223.02,223.85,67887456
TSLA,2024-05-21,230.02,233.88,223.6,229.28,51189036
TSLA,2024-05-22,232.48,232.97,230.05,232.05,59885435
TSLA,2024-05-23,238.01,241.98,234.62,241.13,114195069
TSLA,2024-05-24,235.57,241.37,228.6,234.26,100462575
TSLA,2024-05-27,230.35,232.76,228.14,231.43,80967038
TSLA,2024-05-28,238.78,238.74,236.38,236.47,64748206
TSLA,2024-05-29,248.59,248.93,241.19,248.68,105484137
TSLA,2024-05-30,253.94,253.69,251.33,252.55,21632656
TSLA,2024-05-31,267.01,265.47,264.6,264.76,59533844
TSLA,2024-06-03,265.14,275.55,260.26,263.13,21374477
TSLA,2024-06-04,266.26,272.08,266.77,268.58,96171230
TSLA,2024-06-05,254.2,260.03,254.45,257.48,40491994
TSLA,2024-06-06,259.95,256.82,255.09,256.51,96188522
TSLA,2024-06-07,250.43,258.39,247.06,253.26,88662281
TSLA,2024-06-10,252.03,259.93,251.23,252.57,31606833
TSLA,2024-06-11,244.52,249.34,234.96,247.05,41761984
TSLA,2024-06-12,245.61,246.36,240.86,244.68,110692329
TSLA,2024-06-13,241.11,241.34,238.0,239.23,110033967
TSLA,2024-06-14,246.38,246.5,244.02,245.22,53396817
TSLA,2024-06-17,255.19,257.21,248.19,248.63,82433819
TSLA,2024-06-18,240.12,242.89,239.76,241.77,95067412
TSLA,2024-06-19,261.86,263.49,259.84,262.64,37541956
TSLA,2024-06-20,262.93,267.18,263.9,265.94,89489334
TSLA,2024-06-21,270.65,274.39,268.91,271.57,32856131
TSLA,2024-06-24,278.14,281.37,273.62,278.82,58484812
TSLA,2024-06-25,284.51,291.17,282.89,284.47,82850955
TSLA,2024-06-26,294.8,293.26,287.75,291.58,69208819
TSLA,2024-06-27,300.2,304.66,300.17,300.35,89230919
TSLA,2024-06-28,299.13,302.27,293.18,300.2,34304397
TSLA,2024-07-01,298.99,302.54,288.63,297.72,97023068
TSLA,2024-07-02,285.32,284.42,277.98,282.0,40110989
TSLA,2024-07-03,283.59,282.6,279.68,281.3,34148987
TSLA,2024-07-04,282.56,285.22,275.91,282.16,32192361
TSLA,2024-07-05,275.11,285.11,273.11,277.54,107991155
TSLA,2024-07-08,277.49,281.9,272.44,276.08,85259629
TSLA,2024-07-09,271.58,275.1,270.96,274.55,90675108
TSLA,2024-07-10,271.08,272.5,267.24,269.16,35248250
TSLA,2024-07-11,266.47,265.22,258.94,262.77,58249127
TSLA,2024-07-12,269.36,274.5,266.2,270.36,75904961
TSLA,2024-07-15,263.01,271.57,262.81,265.46,66579102
TSLA,2024-07-16,265.73,267.74,263.24,266.77,29217880
TSLA,2024-07-17,269.47,280.44,270.18,274.07,44551791
TSLA,2024-07-18,289.1,290.13,286.84,289.68,60245190
TSLA,2024-07-19,285.11,289.37,280.87,284.9,67230247
TSLA,2024-07-22,281.78,286.41,278.7,282.99,56815724
TSLA,2024-07-23,294.62,300.24,293.33,296.45,57341650
TSLA,2024-07-24,308.49,309.92,301.11,309.39,80530307
TSLA,2024-07-25,322.59,324.5,314.81,321.18,60604040
TSLA,2024-07-26,341.73,341.61,336.5,339.81,21694164
TSLA,2024-07-29,333.68,334.99,331.07,333.41,67447196
TSLA,2024-07-30,322.78,326.77,320.47,323.46,25689838
TSLA,2024-07-31,326.58,335.56,323.96,330.05,42545229
TSLA,2024-08-01,323.26,331.21,318.93,324.51,88115558
TSLA,2024-08-02,329.43,334.63,326.91,327.77,114914938
TSLA,2024-08-05,329.99,335.58,325.42,333.38,36943558
TSLA,2024-08-06,327.87,332.33,322.08,325.94,53829188
TSLA,2024-08-07,327.49,328.29,325.75,326.24,71296478
TSLA,2024-08-08,316.99,316.83,315.99,316.41,21571486
TSLA,2024-08-09,318.09,328.69,318.78,321.72,84992881
TSLA,2024-08-12,318.85,320.66,314.49,319.69,34600012
TSLA,2024-08-13,325.41,324.45,317.96,318.92,57284533
TSLA,2024-08-14,321.88,329.54,324.86,328.81,108513721
TSLA,2024-08-15,325.21,332.75,318.73,323.0,76816368
TSLA,2024-08-16,332.69,338.62,329.44,334.99,119240126
TSLA,2024-08-19,327.79,334.71,328.67,332.94,60155589
TSLA,2024-08-20,347.61,360.33,342.01,347.45,75193855
TSLA,2024-08-21,343.66,354.87,338.17,341.98,108277724
TSLA,2024-08-22,343.65,347.27,337.47,343.5,45885931
TSLA,2024-08-23,323.42,331.06,320.92,328.37,64497936
TSLA,2024-08-26,314.83,317.24,309.02,317.01,45436667
TSLA,2024-08-27,317.6,323.38,314.8,321.68,31272156
TSLA,2024-08-28,332.86,332.7,325.57,329.55,53923985
TSLA,2024-08-29,329.6,328.62,323.74,325.82,79687141
TSLA,2024-08-30,326.93,330.99,321.89,328.36,34808507
TSLA,2024-09-02,318.75,322.31,318.28,320.68,54241392
TSLA,2024-09-03,331.14,342.86,336.12,337.31,38483978
TSLA,2024-09-04,324.78,326.43,317.01,323.61,28050262
TSLA,2024-09-05,338.2,348.63,336.22,337.78,84078399
TSLA,2024-09-06,340.92,345.7,341.73,342.69,108784434
TSLA,2024-09-09,361.36,366.56,354.54,361.28,83561489
TSLA,2024-09-10,364.16,375.5,365.07,367.41,102311068
TSLA,2024-09-11,383.79,387.59,378.66,380.64,61128052
TSLA,2024-09-12,373.67,374.58,370.59,372.86,77762603
TSLA,2024-09-13,370.34,375.91,361.54,370.18,45395844
TSLA,2024-09-16,373.58,377.11,373.35,375.09,22212372
TSLA,2024-09-17,386.13,391.91,380.07,387.19,48718352
TSLA,2024-09-18,408.22,402.17,393.36,400.1,36484675
TSLA,2024-09-19,399.94,399.49,386.42,397.87,87871113
TSLA,2024-09-20,417.21,425.57,410.57,417.25,115642760
TSLA,2024-09-23,404.16,412.15,403.61,409.72,113714599
TSLA,2024-09-24,417.48,421.29,414.63,419.42,100362774
TSLA,2024-09-25,437.23,440.13,423.78,429.17,74468198
TSLA,2024-09-26,420.66,433.15,427.47,432.48,47419821
TSLA,2024-09-27,437.29,439.24,428.86,432.87,97408127
TSLA,2024-09-30,433.12,445.68,424.87,437.2,87778097
TSLA,2024-10-01,419.7,423.06,414.6,417.71,42733139
TSLA,2024-10-02,388.98,396.18,373.23,390.39,61996485
TSLA,2024-10-03,395.85,401.54,393.83,395.84,83644874
TSLA,2024-10-04,388.32,390.18,379.72,388.86,74197860
TSLA,2024-10-07,364.91,373.46,361.32,369.71,60781195
TSLA,2024-10-08,353.58,358.68,343.71,353.7,102954288
TSLA,2024-10-09,349.9,356.69,341.84,352.05,58006505
TSLA,2024-10-10,357.54,356.89,346.51,353.38,71622960
TSLA,2024-10-11,359.37,368.35,354.89,364.85,77114652
TSLA,2024-10-14,333.75,339.77,332.26,337.32,39327038
TSLA,2024-10-15,357.31,356.0,348.27,353.01,103535556
TSLA,2024-10-16,342.53,346.21,337.15,341.51,101030236
TSLA,2024-10-17,332.92,334.93,331.31,333.7,96446601
TSLA,2024-10-18,323.86,324.19,319.66,323.29,59409518
TSLA,2024-10-21,320.58,325.1,315.44,320.88,30025213
TSLA,2024-10-22,327.2,327.72,321.71,324.63,70333170
TSLA,2024-10-23,324.22,329.54,314.75,326.23,20691372
TSLA,2024-10-24,316.93,314.99,308.13,311.36,51429642
TSLA,2024-10-25,303.92,305.81,295.79,305.13,41522353
TSLA,2024-10-28,300.02,304.8,295.22,299.05,107060283
TSLA,2024-10-29,298.05,308.33,299.23,301.36,63983892
TSLA,2024-10-30,270.5,279.77,271.44,276.05,101314149
TSLA,2024-10-31,292.62,287.86,284.62,287.5,104151425
TSLA,2024-11-01,282.99,289.83,277.4,283.3,105219161
TSLA,2024-11-04,298.93,299.66,290.37,295.27,36268839
TSLA,2024-11-05,296.08,297.95,285.21,289.59,107327843
TSLA,2024-11-06,290.51,292.84,286.4,289.39,91002368
TSLA,2024-11-07,295.02,295.19,289.84,290.81,34365484
TSLA,2024-11-08,290.21,289.95,284.61,289.77,25801961
TSLA,2024-11-11,291.59,295.1,291.26,292.68,56893683
TSLA,2024-11-12,292.4,302.52,291.83,294.42,56159849
TSLA,2024-11-13,290.03,295.83,289.74,292.04,70052787
TSLA,2024-11-14,275.3,277.8,277.49,277.75,30828827
TSLA,2024-11-15,300.7,298.52,297.94,298.38,106201012
TSLA,2024-11-18,302.21,304.28,299.66,302.9,85852037
TSLA,2024-11-19,301.42,306.46,295.31,303.58,94179901
TSLA,2024-11-20,316.51,314.21,309.39,313.83,62375292
TSLA,2024-11-21,311.75,317.47,315.69,317.22,78111659
TSLA,2024-11-22,312.29,317.08,307.28,316.0,33225925
TSLA,2024-11-25,313.68,316.39,304.88,308.32,91607501
TSLA,2024-11-26,306.33,304.48,303.89,303.93,59835854
TSLA,2024-11-27,282.02,292.55,278.5,283.04,31203853
TSLA,2024-11-28,295.65,297.26,289.94,291.6,49669679
TSLA,2024-11-29,297.55,304.16,297.08,297.46,92461589
TSLA,2024-12-02,304.67,301.77,299.43,300.97,108838003
TSLA,2024-12-03,308.25,310.92,302.72,309.91,89560111
TSLA,2024-12-04,302.69,301.08,296.76,299.41,46272000
TSLA,2024-12-05,305.97,308.44,304.7,306.04,113132067
TSLA,2024-12-06,301.4,303.6,294.72,300.33,66006533
TSLA,2024-12-09,316.88,320.98,311.68,314.22,24280528
TSLA,2024-12-10,300.89,305.84,297.21,301.17,86870983
TSLA,2024-12-11,323.49,328.3,319.88,323.1,77953924
TSLA,2024-12-12,300.49,298.23,294.92,298.19,36289081
TSLA,2024-12-13,308.29,316.17,309.99,311.51,84769438
TSLA,2024-12-16,313.15,317.93,315.57,315.84,118338419
TSLA,2024-12-17,317.48,321.67,312.96,318.8,71188187
TSLA,2024-12-18,306.34,308.92,307.53,308.42,40032975
TSLA,2024-12-19,315.41,320.22,317.74,319.63,95616616
TSLA,2024-12-20,323.15,339.33,320.38,327.36,102102602
TSLA,2024-12-23,321.35,327.28,314.52,322.68,78070056
TSLA,2024-12-24,306.14,308.48,298.8,308.13,79003874
TSLA,2024-12-25,317.85,321.19,314.45,316.38,117354013
TSLA,2024-12-26,318.02,316.95,314.7,316.79,35462784
TSLA,2024-12-27,324.89,321.77,316.99,320.89,43926632
TSLA,2024-12-30,318.29,325.93,314.01,318.84,117491105
TSLA,2024-12-31,317.53,319.77,310.41,312.89,68289669
TSLA,2025-01-01,314.84,318.35,313.13,316.67,41547498
TSLA,2025-01-02,305.11,304.52,301.53,303.9,39863116
